Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
NGRUG00000027338	-	CP062077.1_RagTag	+	53245	54025	0.000000	0.000000	0.000000
NGRUG00000027343	-	CP062077.1_RagTag	-	55401	56710	91.105347	16.955326	21.465965
gene:NAEGRDRAFT_64585	-	CP062077.1_RagTag	-	56895	58169	0.181961	0.033864	0.042873
NGRUG00000027349	-	CP062077.1_RagTag	+	58869	62550	45.892303	8.540871	10.813005
NGRUG00000027361	-	CP062077.1_RagTag	+	62733	64229	168.042664	31.273884	39.593700
NGRUG00000027369	-	CP062077.1_RagTag	+	65329	67334	0.485543	0.090363	0.114402
NGRUG00000027374	-	CP062077.1_RagTag	+	69122	70135	0.000000	0.000000	0.000000
NGRUG00000027378	-	CP062077.1_RagTag	+	70269	75682	93.435486	17.388981	22.014986
NGRUG00000027386	-	CP062077.1_RagTag	-	74541	77887	7.389105	1.375163	1.740999
gene:NAEGRDRAFT_64578	-	CP062077.1_RagTag	-	76583	77710	0.749519	0.139491	0.176599
NGRUG00000027394	-	CP062077.1_RagTag	-	77995	78465	4.282378	0.796980	1.009001
NGRUG00000027398	-	CP062077.1_RagTag	+	80002	83336	10.390669	1.933774	2.448218
NGRUG00000027409	-	CP062077.1_RagTag	-	82283	83320	605.015808	112.597572	142.551987
NGRUG00000027413	-	CP062077.1_RagTag	-	84008	85601	35.092628	6.530977	8.268418
gene:NAEGRDRAFT_78826	-	CP062077.1_RagTag	+	84051	84917	3.239153	0.602828	0.763199
NGRUG00000027419	-	CP062077.1_RagTag	-	85604	87276	21.129707	3.932383	4.978518
NGRUG00000027425	-	CP062077.1_RagTag	+	87724	88469	11.915549	2.217565	2.807505
NGRUG00000027431	-	CP062077.1_RagTag	+	90225	91054	9.951807	1.852099	2.344815
NGRUG00000027436	-	CP062077.1_RagTag	+	91141	93168	22.715483	4.227506	5.352153
NGRUG00000027441	-	CP062077.1_RagTag	+	93169	94169	62.031971	11.544573	14.615785
NGRUG00000027446	-	CP062077.1_RagTag	-	94231	98590	9.930734	1.848177	2.339849
NGRUG00000027452	-	CP062077.1_RagTag	+	98717	101296	123.359360	22.958017	29.065557
NGRUG00000027460	-	CP062077.1_RagTag	-	102022	104318	9.822376	1.828011	2.314318
NGRUG00000027465	-	CP062077.1_RagTag	-	104636	106683	14.499629	2.698480	3.416358
NGRUG00000027471	-	CP062077.1_RagTag	-	107180	109075	414.535156	77.147820	97.671516
NGRUG00000027480	-	CP062077.1_RagTag	-	109179	110230	22.336502	4.156975	5.262859
NGRUG00000027486	-	CP062077.1_RagTag	-	113728	116756	3.355756	0.624529	0.790673
NGRUG00000027492	-	CP062077.1_RagTag	-	117525	121226	29.201513	5.434600	6.880372
NGRUG00000027498	-	CP062077.1_RagTag	-	121361	122003	16504.667969	3071.631104	3888.779785
NGRUG00000027506	-	CP062077.1_RagTag	+	122935	123867	119.612007	22.260611	28.182619
NGRUG00000027510	-	CP062077.1_RagTag	-	123971	126378	89.242928	16.608717	21.027147
NGRUG00000027516	-	CP062077.1_RagTag	-	127440	130885	0.089153	0.016592	0.021006
gene:NAEGRDRAFT_64553	-	CP062077.1_RagTag	-	131533	132426	13.338926	2.482465	3.142877
gene:NAEGRDRAFT_47126	-	CP062077.1_RagTag	+	134217	134569	21.237961	3.952529	5.004024
NGRUG00000027523	-	CP062077.1_RagTag	-	136073	138244	619.383057	115.271400	145.937149
NGRUG00000027529	-	CP062077.1_RagTag	-	138532	139500	14.585139	2.714394	3.436506
NGRUG00000027533	-	CP062077.1_RagTag	-	139544	144332	2.182259	0.406133	0.514177
NGRUG00000027539	-	CP062077.1_RagTag	+	145323	146685	670.772522	124.835335	158.045395
NGRUG00000027562	-	CP062077.1_RagTag	-	146723	148462	1.710919	0.318414	0.403122
NGRUG00000027566	-	CP062077.1_RagTag	-	148751	149746	23.152611	4.308859	5.455148
NGRUG00000027570	-	CP062077.1_RagTag	-	149947	152256	11.513420	2.142726	2.712757
NGRUG00000027574	-	CP062077.1_RagTag	+	154956	158015	0.342484	0.063739	0.080695
NGRUG00000027578	-	CP062077.1_RagTag	-	158072	160495	14.919492	2.776619	3.515285
NGRUG00000027584	-	CP062077.1_RagTag	+	162654	163526	3.896358	0.725139	0.918048
NGRUG00000027594	-	CP062077.1_RagTag	+	163587	164785	2.266667	0.421842	0.534065
NGRUG00000027600	-	CP062077.1_RagTag	-	164790	166508	1.184991	0.220535	0.279204
NGRUG00000027604	-	CP062077.1_RagTag	+	167236	168414	1945.037109	361.984650	458.283722
NGRUG00000027612	-	CP062077.1_RagTag	+	168507	171254	26.951237	5.015809	6.350168
NGRUG00000027616	-	CP062077.1_RagTag	-	171273	171845	0.506667	0.094294	0.119379
NGRUG00000027622	-	CP062077.1_RagTag	-	171871	173326	77.971649	14.511056	18.371443
NGRUG00000027630	-	CP062077.1_RagTag	-	173759	174291	8.564728	1.593954	2.017995
NGRUG00000027636	-	CP062077.1_RagTag	-	175690	181654	19.752829	3.676136	4.654101
gene:NAEGRDRAFT_64537	-	CP062077.1_RagTag	-	181796	182896	102.838707	19.138985	24.230543
NGRUG00000027643	-	CP062077.1_RagTag	-	185138	186175	79.699425	14.832606	18.778536
NGRUG00000027647	-	CP062077.1_RagTag	-	186732	187074	167.508774	31.174524	39.467907
NGRUG00000027653	-	CP062077.1_RagTag	+	187111	189535	19.548180	3.638050	4.605883
NGRUG00000027661	-	CP062077.1_RagTag	-	188243	189151	0.315706	0.058755	0.074386
gene:NAEGRDRAFT_64533	-	CP062077.1_RagTag	+	190296	191025	0.486301	0.090504	0.114581
NGRUG00000027665	-	CP062077.1_RagTag	+	191536	192558	0.302053	0.056214	0.071169
NGRUG00000027669	-	CP062077.1_RagTag	-	192612	192962	2.638177	0.490983	0.621599
NGRUG00000027673	-	CP062077.1_RagTag	-	192994	194238	15.436658	2.872867	3.637139
NGRUG00000027679	-	CP062077.1_RagTag	+	195237	197478	0.301329	0.056079	0.070998
NGRUG00000027688	-	CP062077.1_RagTag	-	197475	200283	313.520996	58.348392	73.870865
NGRUG00000027702	-	CP062077.1_RagTag	-	210878	218327	78.761467	14.658046	18.557537
NGRUG00000027710	-	CP062077.1_RagTag	+	218616	219828	41.502884	7.723969	9.778784
NGRUG00000027716	-	CP062077.1_RagTag	+	220056	222823	69.057083	12.851995	16.271019
NGRUG00000027722	-	CP062077.1_RagTag	+	223141	225789	3.104762	0.577817	0.731535
NGRUG00000027730	-	CP062077.1_RagTag	+	225896	227173	19.755867	3.676701	4.654818
NGRUG00000027734	-	CP062077.1_RagTag	-	227197	228031	0.000000	0.000000	0.000000
NGRUG00000027752	-	CP062077.1_RagTag	+	228264	229217	37.875275	7.048847	8.924058
NGRUG00000027758	-	CP062077.1_RagTag	-	229268	231229	20.069471	3.735065	4.728708
NGRUG00000027770	-	CP062077.1_RagTag	-	231648	232505	3.148019	0.585868	0.741727
NGRUG00000027776	-	CP062077.1_RagTag	+	232668	234770	21.825487	4.061872	5.142455
NGRUG00000027780	-	CP062077.1_RagTag	-	234797	235804	69.787697	12.987967	16.443165
NGRUG00000027784	-	CP062077.1_RagTag	+	236127	237335	70.401985	13.102289	16.587902
NGRUG00000027788	-	CP062077.1_RagTag	-	238218	238766	4.314208	0.802904	1.016501
NGRUG00000027792	-	CP062077.1_RagTag	-	239987	243366	63.068741	11.737523	14.860065
gene:NAEGRDRAFT_47108	-	CP062077.1_RagTag	+	244407	247214	5.929843	1.103584	1.397172
NGRUG00000027808	-	CP062077.1_RagTag	+	247632	250765	324.216309	60.338867	76.390862
NGRUG00000027822	-	CP062077.1_RagTag	-	249649	250608	178.103928	33.146355	41.964306
NGRUG00000027826	-	CP062077.1_RagTag	-	251401	255655	0.164926	0.030694	0.038859
NGRUG00000027842	-	CP062077.1_RagTag	+	257638	259728	52.120098	9.699905	12.280379
NGRUG00000027850	-	CP062077.1_RagTag	-	258107	261913	4.323098	0.804558	1.018595
NGRUG00000027857	-	CP062077.1_RagTag	-	262091	265599	5.226655	0.972716	1.231489
NGRUG00000027864	-	CP062077.1_RagTag	-	266407	269230	9.515270	1.770857	2.241959
NGRUG00000027871	-	CP062077.1_RagTag	+	266493	267887	441.001068	82.073311	103.907333
NGRUG00000027875	-	CP062077.1_RagTag	+	269527	271007	12.029919	2.238850	2.834453
NGRUG00000027883	-	CP062077.1_RagTag	-	270835	271992	2.418884	0.450171	0.569930
NGRUG00000027887	-	CP062077.1_RagTag	+	274539	275713	0.265252	0.049365	0.062498
NGRUG00000027893	-	CP062077.1_RagTag	+	275885	276901	3.299902	0.614134	0.777513
NGRUG00000027897	-	CP062077.1_RagTag	+	277233	280616	246.475647	45.870800	58.073845
NGRUG00000027905	-	CP062077.1_RagTag	-	280605	281833	128.498077	23.914368	30.276327
NGRUG00000027915	-	CP062077.1_RagTag	+	282365	283513	0.000000	0.000000	0.000000
NGRUG00000027919	-	CP062077.1_RagTag	-	283624	284441	10.563748	1.965986	2.488998
NGRUG00000027929	-	CP062077.1_RagTag	-	284579	288754	52.547638	9.779473	12.381114
NGRUG00000027935	-	CP062077.1_RagTag	-	292235	294493	167.340714	31.795759	40.254414
NGRUG00000027956	-	CP062077.1_RagTag	+	292253	293491	9.101121	1.693781	2.144378
NGRUG00000027960	-	CP062077.1_RagTag	-	294790	295690	8.692564	1.617745	2.048115
NGRUG00000027966	-	CP062077.1_RagTag	+	295962	299857	24.857487	4.626148	5.856845
NGRUG00000027978	-	CP062077.1_RagTag	-	299846	301624	113.008751	21.031700	26.626780
NGRUG00000027982	-	CP062077.1_RagTag	-	301723	302464	182.048813	33.880527	42.893791
NGRUG00000027990	-	CP062077.1_RagTag	+	302832	303629	248.111526	46.175247	58.459282
NGRUG00000027994	-	CP062077.1_RagTag	-	303639	304694	40.185608	7.478815	9.468410
NGRUG00000027998	-	CP062077.1_RagTag	+	304834	306817	214.577530	39.934341	50.558109
gene:NAEGRDRAFT_57304	-	CP062077.1_RagTag	-	305708	306713	776.439270	144.500641	182.942276
NGRUG00000028017	-	CP062077.1_RagTag	+	309232	311089	10.890451	2.026787	2.565975
NGRUG00000028023	-	CP062077.1_RagTag	+	311264	312585	573.703491	106.770134	135.174271
NGRUG00000028029	-	CP062077.1_RagTag	+	312744	315181	2.973545	0.553397	0.700618
NGRUG00000028039	-	CP062077.1_RagTag	+	315297	318171	81.259918	15.123025	19.146215
NGRUG00000028053	-	CP062077.1_RagTag	-	316866	318170	98.068878	18.251287	23.106691
NGRUG00000028057	-	CP062077.1_RagTag	-	318371	320814	149.816849	27.881937	35.299393
NGRUG00000028067	-	CP062077.1_RagTag	+	322212	324233	162.512695	30.244720	38.290745
NGRUG00000028077	-	CP062077.1_RagTag	-	324848	327435	2.894253	0.538640	0.681935
gene:NAEGRDRAFT_78800	-	CP062077.1_RagTag	-	327421	328220	0.000003	0.000001	0.000001
NGRUG00000028087	-	CP062077.1_RagTag	+	330312	331460	4.113142	0.765484	0.969126
NGRUG00000028091	-	CP062077.1_RagTag	-	331468	332526	49.615677	9.233815	11.690295
NGRUG00000028095	-	CP062077.1_RagTag	-	332613	334159	0.793830	0.147737	0.187040
NGRUG00000028105	-	CP062077.1_RagTag	-	334581	337135	165.163483	30.738050	38.915321
NGRUG00000028111	-	CP062077.1_RagTag	+	337636	338643	1052.170654	195.816132	247.909241
NGRUG00000028115	-	CP062077.1_RagTag	-	338650	340025	16.077108	2.992059	3.788039
NGRUG00000028125	-	CP062077.1_RagTag	+	340375	342138	21.075655	3.922323	4.965782
NGRUG00000028143	-	CP062077.1_RagTag	-	341601	342904	31.048586	5.778353	7.315574
NGRUG00000028153	-	CP062077.1_RagTag	-	343045	343764	132.019440	24.569717	31.106020
NGRUG00000028159	-	CP062077.1_RagTag	+	344093	344903	13.518624	2.515908	3.185217
NGRUG00000028165	-	CP062077.1_RagTag	-	345001	345447	8.695749	1.618338	2.048866
NGRUG00000028169	-	CP062077.1_RagTag	-	347490	349103	16.571253	3.084023	3.904468
NGRUG00000028173	-	CP062077.1_RagTag	-	349381	352263	16.680195	3.104298	3.930137
gene:NAEGRDRAFT_47080	-	CP062077.1_RagTag	-	353540	355297	0.000000	0.000000	0.000000
NGRUG00000028183	-	CP062077.1_RagTag	+	359118	360233	3.401434	0.633030	0.801436
NGRUG00000028187	-	CP062077.1_RagTag	+	360471	361202	214.930328	40.000000	50.641232
NGRUG00000028191	-	CP062077.1_RagTag	+	361822	362142	196.909653	36.646229	46.395252
NGRUG00000028195	-	CP062077.1_RagTag	+	362622	364067	155.930191	29.019672	36.739799
gene:NAEGRDRAFT_78790	-	CP062077.1_RagTag	+	364033	364763	7.854336	1.461746	1.850615
NGRUG00000028203	-	CP062077.1_RagTag	-	364782	366051	14.672914	2.730729	3.457187
NGRUG00000028210	-	CP062077.1_RagTag	+	367237	368157	0.416938	0.077595	0.098238
NGRUG00000028214	-	CP062077.1_RagTag	+	368485	370421	69.783318	12.987150	16.442135
NGRUG00000028224	-	CP062077.1_RagTag	+	370436	373330	38.641083	7.191369	9.104495
NGRUG00000028238	-	CP062077.1_RagTag	+	373331	377689	81.639862	15.193734	19.235737
NGRUG00000028246	-	CP062077.1_RagTag	+	377755	378892	63.179653	11.758164	14.886198
NGRUG00000028257	-	CP062077.1_RagTag	-	380177	381182	149.573792	27.836702	35.242123
NGRUG00000028267	-	CP062077.1_RagTag	-	381183	382341	30.690826	5.711772	7.231279
NGRUG00000028275	-	CP062077.1_RagTag	+	382756	383415	178.177277	33.160007	41.981590
NGRUG00000028281	-	CP062077.1_RagTag	+	383791	385084	296.112396	55.108536	69.769104
NGRUG00000028297	-	CP062077.1_RagTag	-	385230	389392	4725.924316	879.526672	1113.507935
NGRUG00000028306	-	CP062077.1_RagTag	+	389498	391420	19.356150	3.602311	4.560637
NGRUG00000028314	-	CP062077.1_RagTag	+	391491	395133	14.901141	2.773204	3.510962
NGRUG00000028324	-	CP062077.1_RagTag	-	392846	394897	683.178955	127.144264	160.968552
NGRUG00000028328	-	CP062077.1_RagTag	+	395379	396698	109.405403	20.361092	25.777769
NGRUG00000028336	-	CP062077.1_RagTag	+	396927	398549	0.232902	0.043345	0.054876
NGRUG00000028340	-	CP062077.1_RagTag	+	398663	399907	0.065060	0.012108	0.015329
NGRUG00000028344	-	CP062077.1_RagTag	+	400706	403795	382.387146	71.164856	90.096893
NGRUG00000028352	-	CP062077.1_RagTag	-	403785	407893	15.563437	2.896462	3.667010
NGRUG00000028366	-	CP062077.1_RagTag	+	408113	409238	210.640320	39.201599	49.630432
NGRUG00000028372	-	CP062077.1_RagTag	+	409390	412068	47.245239	8.792661	11.131780
NGRUG00000028376	-	CP062077.1_RagTag	+	412142	413875	28.400230	5.285477	6.691576
gene:NAEGRDRAFT_47061	-	CP062077.1_RagTag	-	414163	415178	1.563976	0.291067	0.368499
gene:NAEGRDRAFT_78780	-	CP062077.1_RagTag	-	415198	417182	20.658941	3.844770	4.867597
NGRUG00000028380	-	CP062077.1_RagTag	-	417457	418016	1.985714	0.369555	0.467868
gene:NAEGRDRAFT_64435	-	CP062077.1_RagTag	-	418866	419650	12.680255	2.359882	2.987683
NGRUG00000028385	-	CP062077.1_RagTag	-	419716	420661	14.881607	2.769568	3.506359
NGRUG00000028390	-	CP062077.1_RagTag	-	421025	421877	4.978836	0.926595	1.173098
NGRUG00000028396	-	CP062077.1_RagTag	+	422145	424758	88.986031	16.560907	20.966619
NGRUG00000028404	-	CP062077.1_RagTag	+	425885	428655	15.503859	2.885374	3.652972
NGRUG00000028410	-	CP062077.1_RagTag	+	429402	430340	607.357239	113.033325	143.103668
NGRUG00000028418	-	CP062077.1_RagTag	-	430807	431325	19.557804	3.639841	4.608150
NGRUG00000028422	-	CP062077.1_RagTag	-	431619	432339	90.445213	16.832470	21.310427
NGRUG00000028428	-	CP062077.1_RagTag	+	432554	433078	217.465836	40.471874	51.238640
NGRUG00000028436	-	CP062077.1_RagTag	+	433943	436177	19.972260	3.716974	4.705803
NGRUG00000028440	-	CP062077.1_RagTag	+	436400	437660	356.257202	66.301895	83.940247
NGRUG00000028448	-	CP062077.1_RagTag	-	437934	439033	52.444546	9.760287	12.356824
NGRUG00000028454	-	CP062077.1_RagTag	-	439229	439995	166.487610	30.984478	39.227306
NGRUG00000028460	-	CP062077.1_RagTag	+	440301	441077	2.061776	0.383711	0.485789
NGRUG00000028464	-	CP062077.1_RagTag	-	441134	442300	1.037704	0.193124	0.244501
NGRUG00000028468	-	CP062077.1_RagTag	+	442402	443967	0.000000	0.000000	0.000000
NGRUG00000028472	-	CP062077.1_RagTag	-	443947	444908	13.954248	2.596981	3.287858
NGRUG00000028480	-	CP062077.1_RagTag	+	445066	446771	4.715809	0.877644	1.111125
NGRUG00000028490	-	CP062077.1_RagTag	+	447200	449332	950.447021	176.884674	223.941452
NGRUG00000028500	-	CP062077.1_RagTag	-	449091	450482	0.182013	0.033874	0.042885
NGRUG00000028504	-	CP062077.1_RagTag	+	451300	453645	1.436061	0.267261	0.338360
NGRUG00000028508	-	CP062077.1_RagTag	+	454445	455281	116.160095	21.618185	27.369289
NGRUG00000028514	-	CP062077.1_RagTag	-	455491	458403	9.682078	1.801901	2.281262
NGRUG00000028522	-	CP062077.1_RagTag	-	458714	459747	455.599609	84.790192	107.347000
NGRUG00000028528	-	CP062077.1_RagTag	-	459886	460857	737.597900	137.272003	173.790573
gene:NAEGRDRAFT_64410	-	CP062077.1_RagTag	+	461112	461317	7.888350	1.468076	1.858629
NGRUG00000028536	-	CP062077.1_RagTag	+	461762	462947	167.252106	31.126755	39.407436
NGRUG00000028542	-	CP062077.1_RagTag	+	463225	463666	1.371041	0.255160	0.323041
gene:NAEGRDRAFT_47045	-	CP062077.1_RagTag	-	467797	468293	0.265594	0.049429	0.062578
NGRUG00000028548	-	CP062077.1_RagTag	+	469003	471416	21.062551	3.919884	4.962695
NGRUG00000028553	-	CP062077.1_RagTag	+	471471	472226	130.589951	24.303680	30.769209
NGRUG00000028559	-	CP062077.1_RagTag	+	473377	475211	43.431419	8.082883	10.233179
NGRUG00000028567	-	CP062077.1_RagTag	-	475238	476565	14.356174	2.671782	3.382558
NGRUG00000028573	-	CP062077.1_RagTag	-	476576	480791	258.063538	48.027382	60.804146
NGRUG00000028581	-	CP062077.1_RagTag	+	479641	480579	0.007632	0.001420	0.001798
NGRUG00000028585	-	CP062077.1_RagTag	+	480907	483444	79.818695	14.854803	18.806639
NGRUG00000028597	-	CP062077.1_RagTag	-	483379	486198	9.460707	1.760702	2.229103
NGRUG00000028606	-	CP062077.1_RagTag	+	486644	489922	6.645746	1.236819	1.565850
gene:NAEGRDRAFT_47035	-	CP062077.1_RagTag	-	488503	489450	0.033333	0.006203	0.007854
NGRUG00000028612	-	CP062077.1_RagTag	+	490961	492868	6.370021	1.185504	1.500885
NGRUG00000028616	-	CP062077.1_RagTag	-	492909	496057	25.015272	4.655512	5.894022
NGRUG00000028622	-	CP062077.1_RagTag	+	496540	500883	0.069000	0.012841	0.016258
NGRUG00000028632	-	CP062077.1_RagTag	+	502585	502881	3.279461	0.610330	0.772697
NGRUG00000028636	-	CP062077.1_RagTag	+	504173	506545	5.547402	1.032409	1.307062
NGRUG00000028641	-	CP062077.1_RagTag	-	504527	510419	8.751628	1.628738	2.062032
NGRUG00000028655	-	CP062077.1_RagTag	-	510488	512828	9.546396	1.776649	2.249293
NGRUG00000028662	-	CP062077.1_RagTag	+	513131	514164	8.429400	1.568769	1.986110
NGRUG00000028668	-	CP062077.1_RagTag	-	515187	520272	16.822407	3.130765	3.963644
NGRUG00000028676	-	CP062077.1_RagTag	+	515503	517920	2.929889	0.545272	0.690332
NGRUG00000028680	-	CP062077.1_RagTag	-	520409	523221	128.568695	23.927511	30.292965
NGRUG00000028690	-	CP062077.1_RagTag	+	523302	524304	32.309074	6.012939	7.612566
NGRUG00000028696	-	CP062077.1_RagTag	+	524353	527295	97.243889	18.097752	22.912310
NGRUG00000028704	-	CP062077.1_RagTag	+	527373	527978	0.727723	0.135434	0.171464
NGRUG00000028708	-	CP062077.1_RagTag	+	527989	530039	80.759346	15.029865	19.028271
NGRUG00000028718	-	CP062077.1_RagTag	-	529872	530877	0.000000	0.000000	0.000000
NGRUG00000028734	-	CP062077.1_RagTag	-	530950	532941	3.151606	0.586535	0.742572
NGRUG00000028738	-	CP062077.1_RagTag	-	534426	539214	3.150723	0.586371	0.742364
NGRUG00000028746	-	CP062077.1_RagTag	-	540798	542057	654.761108	121.855507	154.272827
NGRUG00000028750	-	CP062077.1_RagTag	-	542680	548005	0.430717	0.080159	0.101484
NGRUG00000028756	-	CP062077.1_RagTag	+	549103	550307	3.338589	0.621334	0.786628
NGRUG00000028762	-	CP062077.1_RagTag	-	550813	551323	15.739726	2.929270	3.708546
NGRUG00000028768	-	CP062077.1_RagTag	-	551998	554994	730.171143	135.889816	172.040710
NGRUG00000028774	-	CP062077.1_RagTag	-	555113	565855	2.273880	0.423185	0.535765
NGRUG00000028780	-	CP062077.1_RagTag	+	567028	568027	316.573578	58.916500	74.590103
NGRUG00000028786	-	CP062077.1_RagTag	+	568133	569442	35.782295	6.659329	8.430916
NGRUG00000028792	-	CP062077.1_RagTag	-	569736	571553	23.945122	4.456350	5.641877
NGRUG00000028804	-	CP062077.1_RagTag	-	571699	572623	1244.796387	231.665100	293.295166
NGRUG00000028812	-	CP062077.1_RagTag	+	573374	577095	3.813048	0.709634	0.898419
gene:NAEGRDRAFT_78758	-	CP062077.1_RagTag	-	573483	576795	0.074203	0.013810	0.017483
NGRUG00000028818	-	CP062077.1_RagTag	+	577461	580538	0.427875	0.079630	0.100815
NGRUG00000028823	-	CP062077.1_RagTag	-	580571	585043	59.661079	11.103333	14.057162
NGRUG00000028827	-	CP062077.1_RagTag	+	585995	587765	68.490112	12.746477	16.137432
gene:NAEGRDRAFT_57269	-	CP062077.1_RagTag	-	587794	588979	11.955312	2.224965	2.816874
NGRUG00000028833	-	CP062077.1_RagTag	+	590100	591257	10.532420	1.960155	2.481617
NGRUG00000028839	-	CP062077.1_RagTag	+	591615	592520	6.591611	1.226744	1.553095
NGRUG00000028843	-	CP062077.1_RagTag	+	592606	594186	15.695129	2.920971	3.698039
NGRUG00000028847	-	CP062077.1_RagTag	-	594294	599017	79.302155	14.758672	18.684933
NGRUG00000028853	-	CP062077.1_RagTag	-	600128	601788	0.000000	0.000000	0.000000
NGRUG00000028864	-	CP062077.1_RagTag	+	604994	605536	0.966851	0.179938	0.227806
NGRUG00000028872	-	CP062077.1_RagTag	-	607776	610830	56.095581	10.439770	13.217071
NGRUG00000028877	-	CP062077.1_RagTag	+	611146	612663	13.130435	2.443663	3.093753
NGRUG00000028881	-	CP062077.1_RagTag	+	612742	614058	43.590672	8.112521	10.270701
NGRUG00000028888	-	CP062077.1_RagTag	+	614112	616751	17.176329	3.196632	4.047034
NGRUG00000028897	-	CP062077.1_RagTag	-	616745	619452	12.449781	2.316989	2.933380
NGRUG00000028908	-	CP062077.1_RagTag	+	623089	624649	0.972222	0.180937	0.229072
NGRUG00000028916	-	CP062077.1_RagTag	-	624771	625670	1305.433472	242.950073	307.582275
NGRUG00000028926	-	CP062077.1_RagTag	-	626012	627276	0.331870	0.061763	0.078194
NGRUG00000028933	-	CP062077.1_RagTag	+	628418	629561	139.854355	26.027847	32.952057
NGRUG00000028941	-	CP062077.1_RagTag	-	630869	635746	0.732642	0.136350	0.172623
NGRUG00000028948	-	CP062077.1_RagTag	-	637076	637780	197.527267	36.761173	46.540775
NGRUG00000028960	-	CP062077.1_RagTag	+	637899	638777	0.626849	0.116661	0.147696
NGRUG00000028964	-	CP062077.1_RagTag	+	638870	644830	8.025564	1.493612	1.890959
NGRUG00000028976	-	CP062077.1_RagTag	-	643001	644815	66.250847	12.329734	15.609823
NGRUG00000028984	-	CP062077.1_RagTag	+	646610	649763	26.191990	4.874508	6.171277
NGRUG00000028995	-	CP062077.1_RagTag	-	649781	650562	34.847729	6.485400	8.210716
NGRUG00000029002	-	CP062077.1_RagTag	+	650686	654945	19.011395	3.538150	4.479407
NGRUG00000029008	-	CP062077.1_RagTag	+	655576	656895	117.404549	21.849787	27.662504
NGRUG00000029012	-	CP062077.1_RagTag	-	656933	657616	0.000000	0.000000	0.000000
NGRUG00000029016	-	CP062077.1_RagTag	+	660093	661244	728.643982	135.605606	171.680878
NGRUG00000029024	-	CP062077.1_RagTag	-	661327	662043	124.013947	23.079840	29.219790
NGRUG00000029030	-	CP062077.1_RagTag	+	662470	663234	0.491503	0.091472	0.115806
NGRUG00000029039	-	CP062077.1_RagTag	+	666266	667125	6.014323	1.119307	1.417076
NGRUG00000029045	-	CP062077.1_RagTag	-	667199	669034	3.058824	0.569268	0.720711
NGRUG00000029049	-	CP062077.1_RagTag	-	669380	671690	47.740379	8.884809	11.248444
NGRUG00000029061	-	CP062077.1_RagTag	+	672525	673028	5.928571	1.103348	1.396872
NGRUG00000029065	-	CP062077.1_RagTag	-	673037	675292	26.234486	4.882416	6.181290
NGRUG00000029069	-	CP062077.1_RagTag	+	676310	679321	11.600821	2.158992	2.733350
NGRUG00000029077	-	CP062077.1_RagTag	+	679632	681269	4.333944	0.806576	1.021151
NGRUG00000029081	-	CP062077.1_RagTag	-	681331	683886	144.840759	26.955851	34.126938
NGRUG00000029087	-	CP062077.1_RagTag	-	684032	684910	307.692871	57.263741	72.497658
NGRUG00000029095	-	CP062077.1_RagTag	+	685570	686875	11.601838	2.159181	2.733590
NGRUG00000029101	-	CP062077.1_RagTag	+	687264	688232	1.060887	0.197438	0.249963
