Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CFRG0057	-	scaffold01	-	279439	280815	20.943804	0.712880	1.160404
CFRG0058	-	scaffold01	-	280991	283391	4618.098633	217.712067	354.385010
CFRG0059	-	scaffold01	-	283945	284554	9.809969	0.333909	0.543527
CFRG0060	-	scaffold01	+	285093	292362	123.400093	4.200262	6.837058
CFRG0061	-	scaffold01	-	291677	296583	214.645325	7.306045	11.892556
CFRG0062	-	scaffold01	+	301356	306801	62.008183	2.123029	3.455802
CFRG0063	-	scaffold01	-	307463	308071	272.351410	9.270230	15.089798
CFRG0064	-	scaffold01	+	309656	316075	202.898666	6.906215	11.241725
CFRG0065	-	scaffold01	-	316139	318333	1890.264648	64.340370	104.731277
CFRG0066	-	scaffold01	-	319865	324627	280.731110	9.555457	15.554079
CFRG0067	-	scaffold01	+	325543	329509	18.275391	0.622053	1.012559
CFRG0068	-	scaffold01	-	329558	331854	65.602867	2.232974	3.634767
CFRG0069	-	scaffold01	+	332062	334990	469.296387	15.973796	26.001654
CFRG0070	-	scaffold01	-	335217	338711	948.884216	32.297890	52.573513
CFRG0071	-	scaffold01	+	339434	343370	648.206665	22.063499	35.914288
CFRG0072	-	scaffold01	-	343487	349042	940.895325	32.242176	52.482822
CFRG0073	-	scaffold01	-	350843	356950	67.023552	2.281331	3.713481
CFRG0074	-	scaffold01	+	359091	363055	247.935638	8.439173	13.737026
CFRG0075	-	scaffold01	-	363084	363799	318.047272	10.825615	17.621603
CFRG0076	-	scaffold01	-	365332	365697	0.000000	0.000000	0.000000
CFRG0077	-	scaffold01	-	366293	369132	1087.557007	37.017998	60.256763
CFRG0078	-	scaffold01	+	369452	373214	332.868805	11.381916	18.527136
CFRG0079	-	scaffold01	-	373625	374151	7557.362793	257.235687	418.720306
CFRG0080	-	scaffold01	+	374876	380420	1635.181030	58.278244	94.863541
CFRG0081	-	scaffold01	-	380600	382426	1149.639282	39.131142	63.696472
CFRG0082	-	scaffold01	+	384545	387263	1957.053589	66.613708	108.431755
CFRG0083	-	scaffold01	-	387606	389471	118.645584	4.038429	6.573631
CFRG0084	-	scaffold01	+	390574	395723	199.969360	6.806508	11.079425
CFRG0085	-	scaffold01	+	396829	403190	314.778381	10.714350	17.440489
CFRG0086	-	scaffold01	+	403706	408226	253.366669	8.624033	14.037936
CFRG0087	-	scaffold01	+	408993	413528	514.694397	17.541761	28.553942
CFRG0088	-	scaffold01	-	412576	420623	123.221527	4.778714	7.778644
CFRG0089	-	scaffold01	+	420746	424256	120.944466	4.116678	6.701002
CFRG0090	-	scaffold01	-	423959	429174	1491.101074	50.753731	82.615372
CFRG0091	-	scaffold01	+	429637	432367	571.702332	19.459463	31.675518
CFRG0092	-	scaffold01	-	432067	436158	2480.041992	92.300926	150.244614
CFRG0093	-	scaffold01	+	436596	437810	338.711121	11.528966	18.766499
CFRG0094	-	scaffold01	-	438145	442438	1417.164429	48.237099	78.518867
CFRG0095	-	scaffold01	+	442838	448460	169.518906	6.012597	9.787120
CFRG0096	-	scaffold01	-	447227	451624	387.872589	13.202312	21.490318
CFRG0097	-	scaffold01	-	452905	455682	256.100128	8.717073	14.189384
CFRG0098	-	scaffold01	+	455852	456611	750.607300	25.548986	41.587856
CFRG0099	-	scaffold01	+	458981	461809	4792.445801	163.124100	265.528412
CFRG0100	-	scaffold01	+	463425	465260	1155.057373	39.315559	63.996666
CFRG0101	-	scaffold01	-	464767	466757	98.279953	3.345229	5.445261
CFRG0102	-	scaffold01	+	466951	482308	72.841827	2.526799	4.113046
CFRG0103	-	scaffold01	-	481508	488546	215.183960	7.324379	11.922399
CFRG0104	-	scaffold01	-	490052	502088	87.541290	2.979709	4.850279
CFRG0105	-	scaffold01	+	503501	505240	198.505386	8.333020	13.564236
CFRG0106	-	scaffold01	-	509108	526607	151.215210	5.147027	8.378172
CFRG0107	-	scaffold01	+	528418	534508	248.429901	8.455997	13.764411
CFRG0108	-	scaffold01	+	535071	545487	327.500885	11.147395	18.145388
CFRG0109	-	scaffold01	-	544510	544797	0.017026	0.000580	0.000943
CFRG0110	-	scaffold01	-	544870	545214	0.032311	0.001100	0.001790
CFRG0111	-	scaffold01	-	545894	547334	5.643452	0.192090	0.312679
CFRG0112	-	scaffold01	+	548595	551742	220.476364	7.706388	12.544222
CFRG0113	-	scaffold01	-	552262	559014	540.221191	19.746468	32.142693
CFRG0114	-	scaffold01	+	561579	563510	3329.354004	113.323738	184.464905
CFRG0115	-	scaffold01	+	564992	565540	124.588341	4.240707	6.902894
CFRG0116	-	scaffold01	+	566535	577859	278.672943	9.485401	15.440044
CFRG0117	-	scaffold01	-	576143	577626	237.777496	8.093412	13.174209
CFRG0118	-	scaffold01	-	578216	579372	42.711384	1.453800	2.366451
CFRG0119	-	scaffold01	-	580212	586453	1674.529907	56.997238	92.778358
CFRG0121	-	scaffold01	-	587309	588935	368.786499	12.552665	20.432842
CFRG0120	-	scaffold01	+	587735	588163	46.750523	1.591283	2.590241
CFRG0122	-	scaffold01	-	589941	593433	570.851929	19.430517	31.628401
CFRG0123	-	scaffold01	+	594194	598393	1146.487427	39.023857	63.521839
CFRG0124	-	scaffold01	-	599325	603866	2.417081	0.082272	0.133920
CFRG0125	-	scaffold01	-	604321	615139	161.335495	5.491498	8.938891
CFRG0126	-	scaffold01	+	615490	617136	171.421005	5.834786	9.497686
CFRG0127	-	scaffold01	-	618404	623464	2.244083	0.076384	0.124335
CFRG0128	-	scaffold01	+	625783	631034	259.090759	8.818868	14.355083
CFRG0130	-	scaffold01	-	632298	650194	260.848755	8.880632	14.455620
CFRG0129	-	scaffold01	+	632329	632685	0.074671	0.002542	0.004137
CFRG0131	-	scaffold01	+	651456	657496	593.319885	20.195276	32.873253
CFRG0132	-	scaffold01	+	659452	665441	854.565308	29.101322	47.370239
CFRG0133	-	scaffold01	-	665614	666123	12799.819336	435.677124	709.181885
CFRG0134	-	scaffold01	+	669492	680207	437.958466	14.907124	24.265358
CFRG0135	-	scaffold01	-	680140	684393	254.297943	8.926730	14.530659
CFRG0136	-	scaffold01	+	685122	687837	91.277359	3.106876	5.057278
CFRG0137	-	scaffold01	-	687873	689652	239.315125	8.145750	13.259401
CFRG0138	-	scaffold01	-	690228	693434	950.331360	32.378010	52.703926
CFRG0139	-	scaffold01	+	693817	697743	526.515686	17.921413	29.171925
CFRG0140	-	scaffold01	-	698107	707640	112.180008	3.958922	6.444211
CFRG0141	-	scaffold01	+	707929	708869	410.961304	13.988200	22.769564
CFRG0142	-	scaffold01	+	709360	712299	225.931824	7.690212	12.517891
CFRG0143	-	scaffold01	-	712239	723459	90.499336	3.082967	5.018360
CFRG0144	-	scaffold01	+	724018	726701	700.967957	23.859375	38.837559
CFRG0145	-	scaffold01	-	727007	731185	82.907471	2.993001	4.871916
CFRG0146	-	scaffold01	-	731939	737588	256.594543	8.733902	14.216778
CFRG0147	-	scaffold01	-	737904	740313	1568.497314	53.388130	86.903557
CFRG0148	-	scaffold01	+	740565	746119	988.012756	33.629738	54.741451
CFRG0149	-	scaffold01	-	744192	747067	296.540131	10.093561	16.429987
CFRG0150	-	scaffold01	+	747375	751346	213.313354	7.260708	11.818758
CFRG0151	-	scaffold01	-	751239	755446	4767.578613	162.277679	264.150604
CFRG0152	-	scaffold01	-	756276	763924	342.088806	11.643935	18.953640
CFRG0153	-	scaffold01	+	763898	765576	842.333557	28.671143	46.670010
CFRG0154	-	scaffold01	+	765577	768988	2502.808594	85.189987	138.669647
CFRG0155	-	scaffold01	+	771262	772642	6826.725098	232.366409	378.238892
CFRG0156	-	scaffold01	-	772619	776685	5757.151855	195.960526	318.978516
CFRG0157	-	scaffold01	+	777156	780095	827.020874	28.149935	45.821598
CFRG0158	-	scaffold01	+	780881	784686	1458.143677	49.631935	80.789345
CFRG0159	-	scaffold01	-	783733	788751	1672.640747	57.119987	92.978165
CFRG0160	-	scaffold01	+	789377	792018	4565.597656	155.402695	252.959747
CFRG0161	-	scaffold01	-	792336	799080	148.500519	5.054624	8.227762
CFRG0162	-	scaffold01	-	799694	806601	125.817596	4.282548	6.971001
CFRG0163	-	scaffold01	-	807918	810899	75.439491	2.567791	4.179771
CFRG0164	-	scaffold01	-	811656	814393	746.395020	25.405611	41.354473
CFRG0165	-	scaffold01	+	814567	817388	250.551025	8.528194	13.881933
CFRG0166	-	scaffold01	+	818367	819680	108.559967	3.695138	6.014832
CFRG0167	-	scaffold01	-	818892	820690	1558.507446	53.774864	87.533066
CFRG0168	-	scaffold01	+	821588	823746	4300.293945	146.556824	238.560684
CFRG0169	-	scaffold01	+	824635	832089	734.544556	25.002247	40.697891
CFRG0170	-	scaffold01	-	832320	836975	430.056396	14.638155	23.827538
CFRG0171	-	scaffold01	-	837643	840750	163.784088	5.574842	9.074558
CFRG0172	-	scaffold01	-	841352	843858	316.590851	11.045285	17.979177
CFRG0173	-	scaffold01	+	844723	847742	196.662415	7.965393	12.965821
CFRG0174	-	scaffold01	-	847851	849845	273.929230	9.323936	15.177217
CFRG0175	-	scaffold01	-	852620	856397	508.598602	17.311556	28.179216
CFRG0176	-	scaffold01	-	857291	861435	143.049896	5.154764	8.390766
CFRG0177	-	scaffold01	-	862043	867540	265.235718	9.028028	14.695547
CFRG0178	-	scaffold01	+	867811	870574	1053.946411	35.873970	58.394550
CFRG0179	-	scaffold01	-	870496	873383	463.861023	15.788788	25.700504
CFRG0180	-	scaffold01	+	873712	876878	173.896790	5.919056	9.634858
CFRG0181	-	scaffold01	+	878415	881952	33.408978	1.137167	1.851045
CFRG0182	-	scaffold01	-	881929	885146	510.653351	17.381495	28.293062
CFRG0183	-	scaffold01	+	884736	887499	421.459991	14.345551	23.351250
CFRG0184	-	scaffold01	+	888779	891460	2.481357	0.084460	0.137481
CFRG0185	-	scaffold01	-	891848	897204	1370.013672	48.917255	79.626015
CFRG0186	-	scaffold01	+	898792	903363	475.231140	16.325283	26.573797
CFRG0187	-	scaffold01	-	903267	904205	2564.273193	87.282104	142.075134
CFRG0188	-	scaffold01	+	904674	906865	146.172287	4.975376	8.098765
CFRG0189	-	scaffold01	+	907389	909965	1164.597412	39.640282	64.525230
CFRG0190	-	scaffold01	-	909862	912719	476.394073	16.215385	26.394907
CFRG0191	-	scaffold01	+	916206	918689	6404.083008	217.980606	354.822144
CFRG0192	-	scaffold01	+	919493	921784	743.112122	25.293869	41.172585
CFRG0193	-	scaffold01	-	921637	924702	471.395538	16.045246	26.117960
CFRG0194	-	scaffold01	+	926509	931564	479.938019	16.336014	26.591261
CFRG0195	-	scaffold01	-	932404	934174	28918.748047	984.329285	1602.260986
CFRG0196	-	scaffold01	-	937589	941960	795.506409	34.852207	56.731354
CFRG0197	-	scaffold01	+	942229	946759	1881.783691	64.051689	104.261375
CFRG0198	-	scaffold01	+	948558	953577	315.773346	13.374262	21.770214
CFRG0199	-	scaffold01	-	953645	956713	283.665344	9.655332	15.716653
CFRG0200	-	scaffold01	+	956930	965675	287.062469	9.771495	15.905739
CFRG0201	-	scaffold01	-	963487	964865	25.707363	0.892846	1.453347
CFRG0202	-	scaffold01	-	965485	967100	239.202591	8.141919	13.253166
CFRG0203	-	scaffold01	+	966869	968985	527.195618	17.944555	29.209597
CFRG0204	-	scaffold01	-	968847	972971	678.009033	23.108086	37.614632
CFRG8645	-	scaffold01	+	973521	975788	1000.620667	34.058884	55.440002
CFRG0205	-	scaffold01	-	977440	984937	20.809666	0.708314	1.152972
CFRG0206	-	scaffold01	+	985738	991293	748.467224	25.483969	41.482021
CFRG0207	-	scaffold01	-	991442	999443	133.811310	4.911126	7.994180
CFRG0208	-	scaffold01	+	999768	1005784	171.265793	6.160927	10.028567
CFRG0209	-	scaffold01	+	1006281	1011954	394.842987	13.439569	21.876518
CFRG0210_CFRG0211	-	scaffold01	-	1011978	1015536	16.566727	0.563894	0.917890
CFRG0212	-	scaffold01	-	1016616	1020107	379.507324	12.917577	21.026836
CFRG0213	-	scaffold01	+	1020130	1026906	191.844254	6.576049	10.704291
CFRG0214	-	scaffold01	-	1025299	1029529	216.663193	7.374729	12.004357
CFRG0215	-	scaffold01	+	1032320	1049186	386.119995	13.142658	21.393215
CFRG0216	-	scaffold01	+	1049683	1065625	731.145447	24.886549	40.509563
CFRG0217	-	scaffold01	-	1066756	1067511	1296.531616	44.131023	71.835129
CFRG0218	-	scaffold01	-	1067587	1076761	437.205200	14.881484	24.223623
CFRG0219	-	scaffold01	+	1078887	1088751	625.255188	21.282284	34.642647
CFRG0220	-	scaffold01	-	1088764	1091300	55.135803	1.876699	3.054833
CFRG0221	-	scaffold01	-	1092487	1094040	73.518517	2.502405	4.073339
CFRG0222	-	scaffold01	+	1094540	1098318	227.031967	7.727659	12.578845
CFRG0223	-	scaffold01	+	1099317	1100997	41.288517	1.405368	2.287616
CFRG0224	-	scaffold01	-	1101661	1108671	270.654999	9.212488	14.995807
CFRG0225	-	scaffold01	+	1110363	1115067	737.807068	25.113295	40.878651
CFRG0226	-	scaffold01	+	1115893	1116975	312.169891	10.625563	17.295963
CFRG0227	-	scaffold01	-	1117944	1119137	99.130829	3.374191	5.492404
CFRG0228	-	scaffold01	+	1119198	1128585	167.333542	5.696929	9.273286
CFRG0229	-	scaffold01	-	1129097	1131339	1.132427	0.038545	0.062743
CFRG0230	-	scaffold01	-	1131637	1135772	114.924362	4.083361	6.646770
CFRG0231	-	scaffold01	-	1136312	1138038	3703.797852	126.068970	205.211182
CFRG0232	-	scaffold01	-	1139370	1140406	295.410553	10.055113	16.367403
CFRG0233	-	scaffold01	-	1140597	1141991	1835.607056	65.438339	106.518524
CFRG0234	-	scaffold01	+	1142076	1143517	632.162964	21.517408	35.025375
CFRG0235	-	scaffold01	+	1144602	1149824	182.843811	6.822938	11.106170
CFRG0236	-	scaffold01	+	1150589	1152208	228.672241	7.783490	12.669725
CFRG0237	-	scaffold01	+	1152972	1158587	195.056961	6.639301	10.807251
CFRG0238	-	scaffold01	-	1158031	1160890	676.802185	23.036827	37.498638
CFRG0239	-	scaffold01	+	1161539	1168561	220.113266	7.492162	12.195511
CFRG0240	-	scaffold01	-	1165447	1171367	122.272102	4.268755	6.948549
CFRG0241	-	scaffold01	+	1171698	1175527	383.677490	13.059521	21.257887
CFRG0242	-	scaffold01	-	1175911	1183467	346.908630	11.807991	19.220686
CFRG0243	-	scaffold01	+	1183472	1186273	226.289261	8.460461	13.771678
CFRG0244	-	scaffold01	+	1189252	1192880	1119.567871	38.107578	62.030346
CFRG0245	-	scaffold01	+	1193717	1195371	17246.958984	587.047791	955.578369
CFRG0246	-	scaffold01	-	1195548	1197631	240.399506	8.182659	13.319482
CFRG0247	-	scaffold01	+	1200492	1201912	1.649923	0.056160	0.091415
CFRG0248	-	scaffold01	-	1202657	1215530	226.703766	7.855474	12.786900
CFRG0249	-	scaffold01	+	1215494	1216804	1438.096802	48.949589	79.678635
CFRG0250	-	scaffold01	-	1216982	1219381	275.106934	9.364022	15.242469
CFRG0251	-	scaffold01	+	1219364	1222258	432.486542	15.848392	25.797525
CFRG0252	-	scaffold01	-	1222266	1224448	60.389980	2.055539	3.345944
CFRG0253	-	scaffold01	+	1225970	1238471	78.889954	2.696635	4.389500
CFRG0254	-	scaffold01	-	1238518	1241770	537.452576	18.293680	29.777887
CFRG0255	-	scaffold01	+	1243162	1248753	475.522827	16.185730	26.346634
CFRG0256	-	scaffold01	-	1248691	1253564	827.756287	30.477381	49.610146
CFRG0257	-	scaffold01	+	1253636	1261983	638.009094	21.716396	35.349285
CFRG0258	-	scaffold01	-	1262057	1263965	1079.634888	36.748348	59.817837
CFRG0259	-	scaffold01	-	1263949	1264602	1171.838867	39.886765	64.926453
CFRG0260	-	scaffold01	+	1265134	1268923	666.009460	28.853401	46.966682
CFRG0261	-	scaffold01	-	1268506	1269940	1331.420898	45.318577	73.768196
CFRG0262	-	scaffold01	+	1271895	1273075	72.516907	2.468313	4.017844
CFRG0263	-	scaffold01	+	1273233	1285848	377.533020	12.850376	20.917448
CFRG0264	-	scaffold01	-	1286945	1289951	481.173523	16.378067	26.659716
CFRG0265	-	scaffold01	+	1289675	1298799	358.681732	12.208721	19.872982
CFRG0266	-	scaffold01	-	1298634	1303547	671.699585	22.863146	37.215927
CFRG0267	-	scaffold01	+	1304123	1311384	387.961792	13.205348	21.495260
CFRG0268	-	scaffold01	-	1312238	1312964	1714.750488	58.366257	95.006798
CFRG0269	-	scaffold01	-	1314660	1318315	380.058228	12.936329	21.057360
CFRG0270	-	scaffold01	+	1318702	1326024	448.272888	15.258204	24.836834
CFRG0271	-	scaffold01	+	1326619	1330027	420.169098	14.301613	23.279726
CFRG0272	-	scaffold01	-	1330031	1331928	107.865799	3.671510	5.976371
CFRG0273	-	scaffold01	+	1332229	1333073	1740.284424	59.235374	96.421524
CFRG0274	-	scaffold01	-	1333686	1337775	409.231293	13.929315	22.673712
CFRG0275	-	scaffold01	+	1338182	1340042	306.501221	10.432613	16.981888
CFRG0276	-	scaffold01	-	1341827	1344546	665.194946	22.641743	36.855534
CFRG0277	-	scaffold01	+	1346205	1347699	104434.468750	3554.714844	5786.255859
CFRG0278	-	scaffold01	+	1348986	1350733	255.446548	8.694827	14.153172
CFRG0279	-	scaffold01	+	1352255	1354891	210.854752	7.177022	11.682537
CFRG0280	-	scaffold01	+	1356073	1361755	162.496002	5.530999	9.003191
CFRG0281	-	scaffold01	-	1361979	1366560	941.231689	32.037415	52.149517
CFRG0282	-	scaffold01	+	1368488	1371775	581.799194	19.812283	32.249825
CFRG0283	-	scaffold01	-	1371837	1388342	111.727165	3.802942	6.190312
CFRG0284	-	scaffold01	-	1388950	1392204	2023.428467	68.872963	112.109299
CFRG0285	-	scaffold01	+	1392606	1395922	639.823425	21.778154	35.449810
CFRG0286	-	scaffold01	+	1396863	1400146	231.486862	7.879293	12.825672
CFRG0287	-	scaffold01	+	1400688	1403236	483.534851	16.458441	26.790545
CFRG0288	-	scaffold01	-	1402060	1405605	1056.993774	37.632603	61.257198
CFRG0289	-	scaffold01	+	1407061	1412313	174.906509	5.953425	9.690803
CFRG0290	-	scaffold01	-	1412489	1423630	236.747833	8.058365	13.117159
CFRG0291	-	scaffold01	-	1424843	1427611	857.805786	29.197784	47.527256
CFRG0292	-	scaffold01	+	1428432	1429785	1674.256470	56.987930	92.763206
CFRG0293	-	scaffold01	-	1429900	1432560	992.491089	33.782169	54.989578
CFRG0294	-	scaffold01	+	1432906	1434746	1256.572876	48.208672	78.472595
CFRG0295	-	scaffold01	+	1435707	1441148	306.461609	10.431265	16.979692
CFRG0296	-	scaffold01	+	1441974	1443405	126.139023	4.293489	6.988810
CFRG0297	-	scaffold01	+	1444276	1448981	2.269969	0.077265	0.125769
CFRG0298	-	scaffold01	-	1448164	1454844	397.159760	14.188025	23.094831
CFRG0299	-	scaffold01	+	1455210	1463250	498.359222	16.963030	27.611898
CFRG0300	-	scaffold01	-	1463437	1475568	113.139214	3.851005	6.268548
CFRG0301	-	scaffold01	+	1476439	1481173	1811.534546	61.660572	100.369186
CFRG0302	-	scaffold01	-	1481494	1484628	593.749817	20.209911	32.897072
CFRG0303	-	scaffold01	+	1485754	1489797	333.809692	11.362132	18.494930
CFRG0304	-	scaffold01	-	1489479	1495975	3563.018555	126.695877	206.231674
CFRG0305	-	scaffold01	+	1496982	1501460	523.989014	17.835411	29.031933
CFRG0306	-	scaffold01	-	1501557	1503619	110.110901	3.747928	6.100762
CFRG0307	-	scaffold01	+	1504051	1510227	144.622513	4.922626	8.012899
CFRG0308	-	scaffold01	-	1511029	1524359	276.845276	9.423191	15.338782
CFRG0309	-	scaffold01	-	1525678	1528179	618.871460	21.064995	34.288956
CFRG0310	-	scaffold01	+	1529040	1531745	1132.906616	38.561600	62.769386
CFRG0311	-	scaffold01	+	1533094	1536220	376.152222	12.803377	20.840944
CFRG0312	-	scaffold01	-	1536233	1554464	266.038177	9.055343	14.740008
CFRG0313	-	scaffold01	+	1555685	1562424	852.952026	29.032572	47.258327
CFRG0314	-	scaffold01	+	1564023	1566055	2335.310059	79.488716	129.389282
CFRG0315	-	scaffold01	-	1566366	1571497	1033.289917	35.170868	57.250061
CFRG0316	-	scaffold01	-	1573060	1575458	154.840805	5.270433	8.579049
CFRG0317	-	scaffold01	+	1575629	1582552	263.451691	8.967304	14.596703
CFRG0318	-	scaffold01	+	1583089	1587129	476.700684	16.225821	26.411894
CFRG0319	-	scaffold01	+	1588566	1589282	438.061371	14.910625	24.271059
CFRG0320	-	scaffold01	-	1589849	1591957	553.001221	18.822920	30.639372
CFRG0321	-	scaffold01	+	1592054	1597085	268.504517	9.244167	15.047372
CFRG0322	-	scaffold01	-	1596416	1598966	223.729019	8.015371	13.047174
CFRG0323	-	scaffold01	+	1599167	1606081	150.541718	5.124102	8.340856
CFRG0324	-	scaffold01	-	1605684	1607247	1207.474609	41.099724	66.900871
CFRG0325	-	scaffold01	+	1608815	1610586	2460.878906	83.762794	136.346497
CFRG0326	-	scaffold01	+	1614574	1616088	159.082504	5.414812	8.814064
CFRG0327	-	scaffold01	-	1616119	1618641	322.329865	10.971385	17.858883
CFRG0328	-	scaffold01	+	1619162	1621368	188.996307	6.433010	10.471457
CFRG0329	-	scaffold01	+	1622133	1628182	962.933105	32.776081	53.351902
CFRG0330	-	scaffold01	-	1629807	1636287	238.841217	8.129619	13.233144
CFRG0331	-	scaffold01	-	1637052	1643101	289.887360	9.881424	16.084679
CFRG0332	-	scaffold01	+	1643675	1646535	269.764191	9.182168	14.946450
CFRG0333	-	scaffold01	-	1647918	1650398	2292.671875	81.948097	133.392593
CFRG0334	-	scaffold01	+	1650763	1654843	4552.011230	159.367615	259.413696
CFRG0335	-	scaffold01	+	1655378	1663075	330.832733	11.480484	18.687582
CFRG0336	-	scaffold01	-	1663422	1668820	507.559021	17.280861	28.129255
CFRG0337	-	scaffold01	-	1669105	1671676	239.677338	8.158079	13.279470
CFRG0338	-	scaffold01	+	1671828	1674689	418.444397	14.640473	23.831314
CFRG0339	-	scaffold01	-	1674412	1675173	1112.342529	37.861645	61.630020
CFRG0340	-	scaffold01	+	1677599	1681359	134.048523	4.914845	8.000235
CFRG0341	-	scaffold01	-	1681753	1686794	355.390411	12.097507	19.691950
CFRG0342	-	scaffold01	+	1687496	1690619	163.030945	5.549207	9.032829
CFRG0343	-	scaffold01	-	1690015	1696722	507.863037	17.286518	28.138464
CFRG0344	-	scaffold01	-	1698097	1699402	95.723228	3.258204	5.303605
CFRG0345	-	scaffold01	+	1699492	1709703	169.447403	5.767610	9.388337
CFRG0346	-	scaffold01	-	1710856	1713704	188.352249	6.411088	10.435772
CFRG0347	-	scaffold01	+	1713855	1724404	186.244858	6.339357	10.319011
CFRG0348	-	scaffold01	-	1723245	1728861	231.401855	9.006353	14.660265
CFRG0349	-	scaffold01	-	1730913	1733983	678.148376	23.082649	37.573227
CFRG0350	-	scaffold01	-	1734408	1735816	2540.246338	86.464287	140.743896
CFRG0351	-	scaffold01	-	1736030	1738431	150.556198	5.124595	8.341659
CFRG0352	-	scaffold01	-	1741363	1744721	511.318481	17.404133	28.329914
CFRG0353	-	scaffold01	+	1746864	1750188	472.467224	16.081724	26.177338
CFRG0354	-	scaffold01	-	1751347	1753680	230.427597	7.843238	12.766982
CFRG0355	-	scaffold01	-	1755008	1757318	315.516022	10.739457	17.481359
CFRG0356	-	scaffold01	-	1758170	1760939	1559.785889	53.091610	86.420891
