Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
CHLRE_01g001685v5	-	NC_057004.1	+	286442	290513	2.939851	1.184227	1.663990
CHLRE_01g001700v5	-	NC_057004.1	-	291006	305011	5.533269	2.228904	3.131895
CHLRE_01g001750v5	-	NC_057004.1	-	306538	313443	86.663170	34.909542	49.052368
CHLRE_01g001800v5	-	NC_057004.1	+	313542	324653	10.541612	4.246358	5.966676
CHLRE_01g001950v5	-	NC_057004.1	-	324656	329091	18.409109	7.415533	10.419772
CHLRE_01g001983v5	-	NC_057004.1	-	329307	333421	105.222557	42.966408	60.373291
CHLRE_01g002050v5	-	NC_057004.1	+	333572	340433	48.135582	19.389912	27.245302
CHLRE_01g002100v5	-	NC_057004.1	+	340482	344893	4.886220	1.968261	2.765658
CHLRE_01g002150v5	-	NC_057004.1	-	345026	347821	1.860112	0.749288	1.052845
CHLRE_01g002200v5	-	NC_057004.1	+	347992	350436	191.759735	77.244400	108.538254
CHLRE_01g002203v5	-	NC_057004.1	-	350581	355595	0.418388	0.168535	0.236813
CHLRE_01g002201v5	-	NC_057004.1	+	355696	360627	3.464439	1.395541	1.960913
CHLRE_01g002227v5	-	NC_057004.1	+	360916	364167	8.810194	3.548911	4.986673
CHLRE_01g002234v5	-	NC_057004.1	+	364216	367867	3.919069	1.578674	2.218239
CHLRE_01g002250v5	-	NC_057004.1	+	367916	372098	15.976277	6.435543	9.042760
CHLRE_01g002300v5	-	NC_057004.1	-	372676	375035	2688.701172	1083.059082	1521.836304
CHLRE_01g002350v5	-	NC_057004.1	+	375366	383307	28.578785	11.512069	16.175926
CHLRE_01g002400v5	-	NC_057004.1	-	384276	388645	12.054136	4.855631	6.822782
CHLRE_01g002451v5	-	NC_057004.1	-	437790	440875	4.876561	1.964370	2.760191
CHLRE_01g002500v5	-	NC_057004.1	-	441094	444942	777.406067	313.153687	440.020935
CHLRE_01g002550v5	-	NC_057004.1	+	445086	451638	11.227817	4.522774	6.355076
CHLRE_01g002600v5	-	NC_057004.1	+	452176	455677	0.266667	0.107418	0.150937
CHLRE_01g002700v5	-	NC_057004.1	+	459396	468331	3.735132	1.504581	2.114128
CHLRE_01g002750v5	-	NC_057004.1	+	468386	472847	2.189362	0.881916	1.239205
CHLRE_01g002787v5	-	NC_057004.1	+	473706	504317	0.000000	0.000000	0.000000
CHLRE_01g002824v5	-	NC_057004.1	+	504486	507767	0.000000	0.000000	0.000000
CHLRE_01g002861v5	-	NC_057004.1	+	507816	527067	0.843799	0.339898	0.477600
CHLRE_01g002900v5	-	NC_057004.1	-	527090	528815	16.706335	6.729624	9.455981
CHLRE_01g002950v5	-	NC_057004.1	-	528880	533195	12.902692	5.197445	7.303075
CHLRE_01g003000v5	-	NC_057004.1	+	533296	537931	2.757236	1.110666	1.560628
CHLRE_01g003050v5	-	NC_057004.1	-	538051	548685	8.177973	3.294240	4.628829
CHLRE_01g003100v5	-	NC_057004.1	+	548796	553667	0.468359	0.193213	0.271489
CHLRE_01g003150v5	-	NC_057004.1	-	553686	559455	6.556966	2.641268	3.711319
CHLRE_01g003200v5	-	NC_057004.1	+	559606	563426	28.837915	11.616450	16.322598
CHLRE_01g003250v5	-	NC_057004.1	+	563646	566147	1.782155	0.717885	1.008721
CHLRE_01g003300v5	-	NC_057004.1	+	566226	571627	0.000000	0.000000	0.000000
CHLRE_01g003376v5	-	NC_057004.1	-	571710	577935	23.170500	9.333510	13.114775
CHLRE_01g003450v5	-	NC_057004.1	+	578086	583100	9.753936	3.932063	5.525052
CHLRE_01g003463v5	-	NC_057004.1	+	583696	595687	7.782645	3.134995	4.405068
CHLRE_01g003475v5	-	NC_057004.1	-	595705	601865	0.294184	0.118503	0.166512
CHLRE_01g003487v5	-	NC_057004.1	-	602371	606855	12.562449	5.060390	7.110493
CHLRE_01g003500v5	-	NC_057004.1	+	606956	626077	1.445855	0.582417	0.818371
CHLRE_01g003508v5	-	NC_057004.1	+	626436	628693	4.847457	1.952646	2.743717
CHLRE_01g003516v5	-	NC_057004.1	+	644746	653360	15.813600	6.370013	8.950683
CHLRE_01g003524v5	-	NC_057004.1	-	653607	662145	12.013612	4.839307	6.799845
CHLRE_01g003532v5	-	NC_057004.1	+	662246	677613	2.398097	0.965998	1.357351
CHLRE_01g003541v5	-	NC_057004.1	+	677836	680597	0.273239	0.110066	0.154656
CHLRE_01g003550v5	-	NC_057004.1	-	680630	687445	26.848757	10.815181	15.196711
CHLRE_01g003600v5	-	NC_057004.1	+	688996	690516	22.587671	9.098736	12.784887
CHLRE_01g003650v5	-	NC_057004.1	-	694650	700899	17.500839	7.049665	9.905681
CHLRE_01g003700v5	-	NC_057004.1	+	701556	709087	1.195466	0.481556	0.676648
CHLRE_01g003751v5	-	NC_057004.1	+	709819	725710	1.365047	0.549866	0.772633
CHLRE_01g003800v5	-	NC_057004.1	+	726049	736490	0.863386	0.347788	0.488687
CHLRE_01g003826v5	-	NC_057004.1	+	736539	738965	4.214256	1.697581	2.385318
CHLRE_01g003850v5	-	NC_057004.1	+	739299	746905	4.358669	1.755753	2.467058
CHLRE_01g003950v5	-	NC_057004.1	-	750063	767768	2.134502	0.859817	1.208153
CHLRE_01g004000v5	-	NC_057004.1	-	767816	771798	42.434357	17.093351	24.018343
CHLRE_01g004050v5	-	NC_057004.1	+	779809	782390	0.000000	0.000000	0.000000
CHLRE_01g004124v5	-	NC_057004.1	+	782819	804650	11.146516	4.490547	6.309793
CHLRE_01g004157v5	-	NC_057004.1	+	807729	826390	1.593047	0.641709	0.901683
CHLRE_01g004200v5	-	NC_057004.1	-	826413	833028	4.086317	1.646045	2.312903
CHLRE_01g004250v5	-	NC_057004.1	+	833155	834660	99.630219	40.132912	56.391869
CHLRE_01g004300v5	-	NC_057004.1	-	834663	841428	453.692627	182.755859	256.795349
CHLRE_01g004350v5	-	NC_057004.1	+	841529	850578	42.064594	16.944405	23.809053
CHLRE_01g004400v5	-	NC_057004.1	+	852289	853940	10.855951	4.372980	6.144596
CHLRE_01g004450v5	-	NC_057004.1	-	853943	857330	236.284332	95.179741	133.739700
CHLRE_01g004500v5	-	NC_057004.1	+	857469	864406	532.202759	214.381210	301.233002
CHLRE_01g004550v5	-	NC_057004.1	+	864599	870890	7.254913	2.922415	4.106366
CHLRE_01g004600v5	-	NC_057004.1	+	871547	885124	8.052236	3.243591	4.557660
CHLRE_01g004651v5	-	NC_057004.1	+	885747	887416	12.987044	5.231424	7.350819
CHLRE_01g004700v5	-	NC_057004.1	-	887958	891436	12.927584	5.207472	7.317164
CHLRE_01g004750v5	-	NC_057004.1	+	891737	897598	1.195884	0.484883	0.681322
CHLRE_01g004800v5	-	NC_057004.1	+	897757	902004	40.581066	16.346811	22.969360
CHLRE_01g004850v5	-	NC_057004.1	-	902011	912496	2.341448	0.943179	1.325287
CHLRE_01g004900v5	-	NC_057004.1	-	912669	915952	17.335443	6.983040	9.812064
CHLRE_01g004926v5	-	NC_057004.1	+	916087	916739	1.599386	0.644263	0.905271
CHLRE_01g004950v5	-	NC_057004.1	-	921311	925536	48.560589	19.561113	27.485861
CHLRE_01g005001v5	-	NC_057004.1	+	925647	928048	13.621504	5.486996	7.709931
CHLRE_01g005050v5	-	NC_057004.1	-	928430	933185	292.660217	117.889000	165.649109
CHLRE_01g005100v5	-	NC_057004.1	+	933367	936277	13.061691	5.261493	7.393070
CHLRE_01g005126v5	-	NC_057004.1	+	936477	937038	3.832542	1.543820	2.169264
CHLRE_01g005150v5	-	NC_057004.1	-	937150	941885	17.731474	7.142569	10.036222
CHLRE_01g005200v5	-	NC_057004.1	-	943056	951176	2.233306	0.899617	1.264077
CHLRE_01g005400v5	-	NC_057004.1	-	971012	975436	0.286950	0.115589	0.162417
CHLRE_01g005450v5	-	NC_057004.1	+	975627	977808	75.903847	30.575487	42.962467
CHLRE_01g005500v5	-	NC_057004.1	+	978997	988186	7.302650	2.941644	4.133386
CHLRE_01g005534v5	-	NC_057004.1	-	988191	989356	8.308920	3.346988	4.702946
CHLRE_01g005550v5	-	NC_057004.1	-	991941	996584	7.025564	2.830029	3.976552
CHLRE_01g005600v5	-	NC_057004.1	+	996677	999498	4.359256	1.755990	2.467390
CHLRE_01g005651v5	-	NC_057004.1	+	999817	1003518	0.059912	0.024134	0.033911
CHLRE_01g005701v5	-	NC_057004.1	+	1003567	1007127	2.962081	1.193182	1.676573
CHLRE_01g005750v5	-	NC_057004.1	-	1007610	1011925	0.139535	0.056207	0.078978
CHLRE_01g005813v5	-	NC_057004.1	-	1012024	1021315	10.992641	4.428041	6.221963
CHLRE_01g005850v5	-	NC_057004.1	+	1021426	1024377	294.450409	118.610123	166.662369
CHLRE_01g005900v5	-	NC_057004.1	-	1024380	1029645	6.245416	2.515770	3.534979
CHLRE_01g005950v5	-	NC_057004.1	+	1029766	1035425	94.333008	37.999100	53.393589
CHLRE_01g006000v5	-	NC_057004.1	-	1035430	1040085	1.417135	0.570848	0.802115
CHLRE_01g006050v5	-	NC_057004.1	+	1041786	1048797	9.494406	3.824524	5.373945
CHLRE_01g006100v5	-	NC_057004.1	-	1049717	1051485	70.604057	28.440632	39.962723
CHLRE_01g006150v5	-	NC_057004.1	+	1051596	1061757	57.381798	23.114460	32.478767
CHLRE_01g006202v5	-	NC_057004.1	+	1063476	1068097	1.241137	0.499953	0.702498
CHLRE_01g006250v5	-	NC_057004.1	-	1088530	1090755	0.123099	0.049587	0.069675
CHLRE_01g006301v5	-	NC_057004.1	-	1091165	1094835	6.332570	2.550878	3.584309
CHLRE_01g006352v5	-	NC_057004.1	-	1094900	1099485	2.001256	0.806143	1.132734
CHLRE_01g006402v5	-	NC_057004.1	-	1098270	1101865	0.215688	0.086883	0.122082
CHLRE_01g006450v5	-	NC_057004.1	+	1116176	1119387	0.712228	0.288147	0.404883
CHLRE_01g006500v5	-	NC_057004.1	-	1119870	1123965	0.000000	0.000000	0.000000
CHLRE_01g006576v5	-	NC_057004.1	+	1125426	1129607	0.041823	0.016847	0.023672
CHLRE_01g006600v5	-	NC_057004.1	+	1134976	1139232	0.073533	0.029620	0.041621
CHLRE_01g006614v5	-	NC_057004.1	-	1139570	1141435	0.000000	0.000000	0.000000
CHLRE_01g006628v5	-	NC_057004.1	-	1294330	1296655	0.157614	0.063490	0.089211
CHLRE_01g006656v5	-	NC_057004.1	-	1308030	1308705	0.056213	0.022644	0.031817
CHLRE_01g006670v5	-	NC_057004.1	+	1314166	1319626	1.168405	0.470655	0.661331
CHLRE_01g006700v5	-	NC_057004.1	+	1331476	1336502	0.311487	0.125473	0.176305
CHLRE_01g006733v5	-	NC_057004.1	-	1337069	1340025	0.000000	0.000000	0.000000
CHLRE_01g006766v5	-	NC_057004.1	-	1344580	1348695	0.610457	0.245903	0.345526
CHLRE_01g006800v5	-	NC_057004.1	-	1355519	1365287	10.717904	4.317372	6.066459
CHLRE_01g006850v5	-	NC_057004.1	+	1365381	1367300	15.108870	6.086135	8.551797
CHLRE_01g006876v5	-	NC_057004.1	-	1367552	1369417	3.754495	1.512381	2.125088
CHLRE_01g006900v5	-	NC_057004.1	-	1369582	1389407	2.921688	1.176911	1.653710
CHLRE_01g006950v5	-	NC_057004.1	+	1390088	1396147	130.921265	55.467003	77.938225
CHLRE_01g007000v5	-	NC_057004.1	+	1396478	1405374	7.671406	3.090185	4.342106
CHLRE_01g007050v5	-	NC_057004.1	+	1405738	1408463	16.257746	6.548924	9.202075
CHLRE_01g007051v5	-	NC_057004.1	+	1410568	1413489	7277.163086	2931.377197	4118.959473
CHLRE_01g007100v5	-	NC_057004.1	-	1413508	1420007	2.283028	0.919646	1.292221
CHLRE_01g007150v5	-	NC_057004.1	+	1420137	1426409	6.005864	2.419274	3.399389
CHLRE_01g007200v5	-	NC_057004.1	+	1426468	1432253	16.647398	6.705883	9.422623
CHLRE_01g007251v5	-	NC_057004.1	-	1433282	1440877	0.100559	0.040507	0.056918
CHLRE_01g007300v5	-	NC_057004.1	-	1441830	1446597	9.129189	3.677408	5.167228
CHLRE_01g007350v5	-	NC_057004.1	-	1446867	1449527	6.283464	2.531097	3.556514
CHLRE_01g007400v5	-	NC_057004.1	-	1450874	1454177	0.052686	0.021223	0.029821
CHLRE_01g007450v5	-	NC_057004.1	+	1454468	1458249	0.060008	0.024172	0.033965
CHLRE_01g007500v5	-	NC_057004.1	-	1458382	1470637	2.850185	1.148108	1.613238
CHLRE_01g007550v5	-	NC_057004.1	+	1471128	1477319	5.791915	2.333091	3.278292
CHLRE_01g007600v5	-	NC_057004.1	-	1477328	1482947	104.703529	42.176540	59.263424
CHLRE_01g007651v5	-	NC_057004.1	+	1483208	1491113	7.739363	3.117560	4.380570
CHLRE_01g007700v5	-	NC_057004.1	-	1491241	1499953	55.163303	22.220808	31.223076
CHLRE_01g007737v5	-	NC_057004.1	+	1500488	1508629	20.883284	8.412177	11.820184
CHLRE_01g007774v5	-	NC_057004.1	-	1508635	1513187	41.221638	16.604845	23.331928
CHLRE_01g007811v5	-	NC_057004.1	-	1513242	1520277	4.173326	1.681094	2.362151
CHLRE_01g007850v5	-	NC_057004.1	-	1520328	1522685	251.826340	101.440353	142.536652
CHLRE_01g007901v5	-	NC_057004.1	+	1522808	1533339	87.314178	40.219910	56.514111
CHLRE_01g007950v5	-	NC_057004.1	-	1533342	1539057	1.241597	0.500138	0.702758
CHLRE_01g008000v5	-	NC_057004.1	-	1539112	1544947	9.204764	3.707851	5.210004
CHLRE_01g008051v5	-	NC_057004.1	+	1545078	1550609	14.004084	5.641107	7.926476
CHLRE_01g008100v5	-	NC_057004.1	-	1551623	1561025	3.987281	1.606151	2.256848
CHLRE_01g008150v5	-	NC_057004.1	-	1561874	1574465	13.352665	5.378703	7.557765
CHLRE_01g008200v5	-	NC_057004.1	-	1574638	1581235	1.830291	0.737275	1.035966
CHLRE_01g008250v5	-	NC_057004.1	+	1582006	1588736	0.174981	0.070486	0.099041
CHLRE_01g008300v5	-	NC_057004.1	-	1589634	1592985	1.969385	0.833669	1.171412
CHLRE_01g008350v5	-	NC_057004.1	+	1593106	1597097	6.375563	2.568196	3.608643
CHLRE_01g008402v5	-	NC_057004.1	+	1598346	1606788	3.053409	1.229970	1.728265
CHLRE_01g008450v5	-	NC_057004.1	-	1609640	1617555	6.641243	2.675217	3.759021
CHLRE_01g008500v5	-	NC_057004.1	+	1617656	1624117	17.677330	7.120759	10.005576
CHLRE_01g008550v5	-	NC_057004.1	+	1624776	1632086	21.147137	8.518461	11.969526
CHLRE_01g008600v5	-	NC_057004.1	+	1632336	1642687	2.855372	1.150197	1.616174
CHLRE_01g008650v5	-	NC_057004.1	+	1642756	1654034	34.501110	13.897693	19.528034
CHLRE_01g008700v5	-	NC_057004.1	+	1654166	1657157	6.897140	2.778297	3.903862
CHLRE_01g008750v5	-	NC_057004.1	-	1657160	1661965	0.000000	0.000000	0.000000
CHLRE_01g008800v5	-	NC_057004.1	+	1662646	1668430	6.663669	2.684250	3.771715
CHLRE_01g008850v5	-	NC_057004.1	-	1668440	1683825	2.159921	0.870057	1.222541
CHLRE_01g008891v5	-	NC_057004.1	+	1683926	1686617	4.232242	1.704826	2.395499
CHLRE_01g008900v5	-	NC_057004.1	-	1686710	1690115	0.125063	0.050378	0.070787
CHLRE_01g008950v5	-	NC_057004.1	-	1693750	1696515	17.830896	9.741977	13.688722
CHLRE_01g008976v5	-	NC_057004.1	+	1696066	1698453	0.140051	0.056415	0.079271
CHLRE_01g009000v5	-	NC_057004.1	-	1698720	1700625	8.456266	3.406342	4.786345
CHLRE_01g009025v5	-	NC_057004.1	-	1700677	1702525	10.340437	4.165321	5.852808
CHLRE_01g009101v5	-	NC_057004.1	+	1704586	1709250	5.416856	2.182011	3.066004
CHLRE_01g009150v5	-	NC_057004.1	-	1709325	1711085	131.121765	52.818298	74.216454
CHLRE_01g009200v5	-	NC_057004.1	-	1711138	1713965	5.969223	2.404515	3.378650
CHLRE_01g009250v5	-	NC_057004.1	+	1714086	1725107	2.436902	0.981630	1.379315
CHLRE_01g009300v5	-	NC_057004.1	+	1725505	1739716	26.907145	10.838700	15.229758
CHLRE_01g009325v5	-	NC_057004.1	-	1739718	1742894	0.123800	0.049869	0.070072
CHLRE_01g009350v5	-	NC_057004.1	-	1743156	1748134	11.644164	4.690487	6.590733
CHLRE_01g009400v5	-	NC_057004.1	+	1748305	1759279	0.000000	0.000000	0.000000
CHLRE_01g009450v5	-	NC_057004.1	+	1759435	1763016	4.851985	1.954470	2.746280
CHLRE_01g009500v5	-	NC_057004.1	-	1763026	1771764	8.944539	3.603027	5.062714
CHLRE_01g009550v5	-	NC_057004.1	+	1772265	1777666	14.298923	5.759873	8.093358
CHLRE_01g009575v5	-	NC_057004.1	+	1777745	1784462	0.333079	0.134170	0.188527
CHLRE_01g009601v5	-	NC_057004.1	+	1784625	1786206	1.877922	0.766416	1.076912
CHLRE_01g009650v5	-	NC_057004.1	+	1786295	1794466	2.842236	1.144906	1.608739
CHLRE_01g009676v5	-	NC_057004.1	+	1794515	1796486	11.478195	4.623631	6.496793
CHLRE_01g009700v5	-	NC_057004.1	-	1796894	1809334	2.353217	0.947920	1.331948
CHLRE_01g009731v5	-	NC_057004.1	-	1809399	1815744	0.675486	0.272098	0.382333
CHLRE_01g009765v5	-	NC_057004.1	-	1815799	1821414	0.072026	0.029013	0.040768
CHLRE_01g009800v5	-	NC_057004.1	-	1821959	1824924	6.656386	2.681317	3.767592
CHLRE_01g009850v5	-	NC_057004.1	+	1825055	1830816	4.914417	1.979619	2.781618
CHLRE_01g009900v5	-	NC_057004.1	-	1830819	1835434	14.847372	5.980799	8.403787
CHLRE_01g009950v5	-	NC_057004.1	-	1835572	1837944	98.224731	39.566757	55.596348
CHLRE_01g010000v5	-	NC_057004.1	+	1838122	1842287	16.653334	6.708274	9.425982
CHLRE_01g010050v5	-	NC_057004.1	+	1842335	1852794	3.009673	1.212353	1.703510
CHLRE_01g010100v5	-	NC_057004.1	+	1853615	1857012	68.451920	27.573711	38.744587
CHLRE_01g010150v5	-	NC_057004.1	+	1857235	1863396	1.934706	0.779336	1.095066
CHLRE_01g010201v5	-	NC_057004.1	+	1866485	1873868	1.733475	0.698276	0.981167
CHLRE_01g010250v5	-	NC_057004.1	-	1877171	1895794	2.560699	1.031497	1.449386
CHLRE_01g010296v5	-	NC_057004.1	-	1896131	1897708	2.209126	0.889877	1.250391
CHLRE_01g010300v5	-	NC_057004.1	-	1899065	1902424	0.190041	0.076552	0.107565
CHLRE_01g010350v5	-	NC_057004.1	+	1941585	1944578	14.400887	5.800946	8.151071
CHLRE_01g010400v5	-	NC_057004.1	-	1945728	1947403	2248.634033	905.791809	1272.753296
CHLRE_01g010450v5	-	NC_057004.1	-	1947892	1950454	255.568344	102.947708	144.654678
CHLRE_01g010500v5	-	NC_057004.1	-	1950509	1952744	58.435883	23.539064	33.075394
CHLRE_01g010550v5	-	NC_057004.1	+	1952845	1962656	1.148249	0.462861	0.650379
CHLRE_01g010650v5	-	NC_057004.1	+	1963405	1975736	1.895337	0.763477	1.072783
CHLRE_01g010700v5	-	NC_057004.1	+	1975785	1979586	124.076576	49.980362	70.228798
CHLRE_01g010750v5	-	NC_057004.1	+	1979645	1987306	18.224676	7.341240	10.315380
CHLRE_01g010800v5	-	NC_057004.1	-	1987309	1990854	9.657132	3.890073	5.466050
CHLRE_01g010816v5	-	NC_057004.1	+	2000695	2005326	2.781412	1.120405	1.574312
CHLRE_01g010832v5	-	NC_057004.1	+	2005396	2013022	0.537113	0.216359	0.304012
CHLRE_01g010848v5	-	NC_057004.1	-	2013249	2017605	47.450562	19.113974	26.857573
CHLRE_01g010864v5	-	NC_057004.1	+	2017726	2025137	11.844248	4.771084	6.703983
CHLRE_01g010880v5	-	NC_057004.1	-	2025200	2039185	4.154922	1.673680	2.351734
CHLRE_01g010900v5	-	NC_057004.1	-	2039260	2042765	1884.180176	758.982971	1066.468018
CHLRE_01g010950v5	-	NC_057004.1	+	2044636	2055151	3.298790	1.328814	1.867154
CHLRE_01g011000v5	-	NC_057004.1	-	2057220	2059025	5585.868652	2250.092285	3161.667236
CHLRE_01g011050v5	-	NC_057004.1	+	2062416	2063871	39.931519	16.085161	22.601707
CHLRE_01g011100v5	-	NC_057004.1	-	2063910	2075095	13.807798	5.612539	7.886335
CHLRE_01g011150v5	-	NC_057004.1	+	2079236	2086983	0.076868	0.030964	0.043508
CHLRE_01g011200v5	-	NC_057004.1	-	2087000	2089485	29.400745	11.843170	16.641167
CHLRE_01g011250v5	-	NC_057004.1	+	2089616	2094030	0.701487	0.282572	0.397050
CHLRE_01g011300v5	-	NC_057004.1	+	2094271	2099960	29.340919	11.819071	16.607304
CHLRE_01g011350v5	-	NC_057004.1	+	2100016	2103391	20.439482	8.233405	11.568986
CHLRE_01g011376v5	-	NC_057004.1	+	2103466	2105097	1.250930	0.503898	0.708041
CHLRE_01g011400v5	-	NC_057004.1	-	2105249	2113315	2.153385	0.867424	1.218841
CHLRE_01g011450v5	-	NC_057004.1	-	2114111	2122165	14.493814	5.838379	8.203669
CHLRE_01g011500v5	-	NC_057004.1	+	2122800	2126556	156.104828	62.881943	88.357162
CHLRE_01g011550v5	-	NC_057004.1	+	2126606	2132007	1.423196	0.573290	0.805546
CHLRE_01g011600v5	-	NC_057004.1	+	2132466	2137707	11.096795	4.469996	6.280916
CHLRE_01g011630v5	-	NC_057004.1	+	2137756	2142630	1.906150	0.767833	1.078903
CHLRE_01g011660v5	-	NC_057004.1	+	2142686	2147331	0.815191	0.421269	0.591936
CHLRE_01g011750v5	-	NC_057004.1	-	2147406	2154405	10.019149	4.035900	5.670956
CHLRE_01g011800v5	-	NC_057004.1	-	2154460	2162875	0.639412	0.257567	0.361915
CHLRE_01g011850v5	-	NC_057004.1	+	2162976	2172857	2.484126	1.026314	1.442103
CHLRE_01g011901v5	-	NC_057004.1	-	2173628	2182977	1.933039	0.778664	1.094123
CHLRE_01g011950v5	-	NC_057004.1	-	2183151	2191427	1.197051	0.482195	0.677545
CHLRE_01g012000v5	-	NC_057004.1	+	2191568	2203219	0.645963	0.260206	0.365623
CHLRE_01g012100v5	-	NC_057004.1	+	2207988	2214979	0.077401	0.031179	0.043810
CHLRE_01g012126v5	-	NC_057004.1	+	2215028	2220779	3.454616	1.415643	1.989159
CHLRE_01g012150v5	-	NC_057004.1	-	2220784	2225707	269.383148	108.512566	152.474014
CHLRE_01g012175v5	-	NC_057004.1	-	2225762	2227123	0.403451	0.162518	0.228358
CHLRE_01g012200v5	-	NC_057004.1	+	2227218	2237669	2.957644	1.191394	1.674061
CHLRE_01g012222v5	-	NC_057004.1	-	2238497	2239237	0.000000	0.000000	0.000000
CHLRE_01g012244v5	-	NC_057004.1	+	2239508	2242317	78.763969	31.727596	44.581329
CHLRE_01g012300v5	-	NC_057004.1	-	2245518	2249047	71.125000	28.650478	40.257584
CHLRE_01g012350v5	-	NC_057004.1	+	2249578	2257529	19.182600	7.727110	10.857576
CHLRE_01g012400v5	-	NC_057004.1	-	2257532	2261767	16.532673	6.659669	9.357687
CHLRE_01g012450v5	-	NC_057004.1	+	2263908	2289189	3.720878	1.498839	2.106061
CHLRE_01g012500v5	-	NC_057004.1	-	2289192	2291906	348.594940	140.420547	197.308823
CHLRE_01g012550v5	-	NC_057004.1	+	2294298	2299193	1.602844	0.645656	0.907228
CHLRE_01g012600v5	-	NC_057004.1	-	2299248	2304617	1.134444	0.456975	0.642109
CHLRE_01g012650v5	-	NC_057004.1	+	2304728	2317117	0.000000	0.000000	0.000000
CHLRE_01g012700v5	-	NC_057004.1	+	2317318	2326915	0.085875	0.034592	0.048606
CHLRE_01g012750v5	-	NC_057004.1	+	2327227	2339079	0.834429	0.336124	0.472297
CHLRE_01g012800v5	-	NC_057004.1	+	2339127	2342765	15.406450	6.772723	9.516541
CHLRE_01g012850v5	-	NC_057004.1	+	2342917	2353162	0.238376	0.096022	0.134924
CHLRE_01g012900v5	-	NC_057004.1	-	2353231	2359886	2.435145	0.980922	1.378321
CHLRE_01g012950v5	-	NC_057004.1	+	2360837	2368003	0.191627	0.077191	0.108463
CHLRE_01g013000v5	-	NC_057004.1	-	2368041	2376176	0.160939	0.064829	0.091093
