Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene_31	-	scaffold_1	-	124616	125731	26.669056	8.731576	13.782544
gene_32	-	scaffold_1	+	133054	135192	63.094437	20.657419	32.607147
gene_33	-	scaffold_1	+	136627	137536	14.560122	4.767053	7.524658
gene_34	-	scaffold_1	-	137806	138699	47.582775	15.578827	24.590734
gene_35	-	scaffold_1	-	139361	141806	20.477106	6.704302	10.582550
gene_36	-	scaffold_1	+	146611	147522	13.668859	4.475249	7.064054
gene_37	-	scaffold_1	-	148603	149957	18.893726	6.185896	9.764260
gene_38	-	scaffold_1	-	153115	155619	15.386427	5.037590	7.951692
gene_39	-	scaffold_1	-	156865	159158	18.483435	6.051565	9.552222
gene_40	-	scaffold_1	+	172006	175483	52.111412	17.061525	26.931129
gene_41	-	scaffold_1	-	178195	178839	594.496094	194.640839	307.235016
gene_42	-	scaffold_1	+	186380	187285	191.467987	62.687534	98.950478
gene_43	-	scaffold_1	+	189261	190013	13.674635	4.477141	7.067039
gene_44	-	scaffold_1	-	190243	193039	1.618785	0.529998	0.836587
gene_45	-	scaffold_1	+	194484	197263	21.083094	6.902705	10.895724
gene_46	-	scaffold_1	-	197750	203135	11.538972	3.777914	5.963330
gene_47	-	scaffold_1	+	204958	205557	53.696671	17.580545	27.750391
gene_48	-	scaffold_1	-	206354	207656	28.986185	9.490215	14.980035
gene_49	-	scaffold_1	+	218399	222176	186.010040	60.900574	96.129822
gene_50	-	scaffold_1	+	223512	224153	209.761230	68.676826	108.404411
gene_51	-	scaffold_1	+	225113	225946	23.901678	7.825523	12.352365
gene_52	-	scaffold_1	+	226791	227825	1.888889	0.618431	0.976176
gene_53	-	scaffold_1	-	228268	229023	14.185000	4.644237	7.330795
gene_54	-	scaffold_1	+	229994	231481	65.233879	21.357883	33.712811
gene_55	-	scaffold_1	+	232401	233277	18.321550	5.998563	9.468560
gene_56	-	scaffold_1	+	234132	235332	95.560364	31.286917	49.385506
gene_57	-	scaffold_1	-	235452	237320	20.390583	6.675974	10.537835
gene_58	-	scaffold_1	-	237543	240008	7.066910	2.313740	3.652173
gene_59	-	scaffold_1	-	240824	241631	43.850246	14.356780	22.661768
gene_60	-	scaffold_1	+	243049	246513	38.863205	12.723998	20.084469
gene_61	-	scaffold_1	-	248554	249237	5.421052	1.774878	2.801595
gene_62	-	scaffold_1	+	252187	253272	0.399632	0.130841	0.206529
gene_63	-	scaffold_1	-	253606	254055	7.622222	2.495552	3.939157
gene_64	-	scaffold_1	+	254724	257157	28.300508	9.265721	14.625677
gene_65	-	scaffold_1	-	257539	258876	6.478326	2.121035	3.347993
gene_66	-	scaffold_1	+	262437	263429	105.783600	34.634052	54.668869
gene_67	-	scaffold_1	-	265119	266444	23.656109	7.745122	12.225455
gene_68	-	scaffold_1	+	270847	274374	16.886621	5.528760	8.726991
gene_69	-	scaffold_1	-	274615	276893	193.236511	63.266556	99.864456
gene_70	-	scaffold_1	+	278848	280377	20.774149	6.801555	10.736061
gene_71	-	scaffold_1	-	280817	283429	33.741676	11.047186	17.437668
gene_72	-	scaffold_1	+	284364	285755	70.882187	23.207167	36.631847
gene_73	-	scaffold_1	-	285903	287105	28.408978	9.301234	14.681734
gene_74	-	scaffold_1	+	287853	288119	71.745316	23.489758	37.077911
gene_75	-	scaffold_1	+	288711	289103	93.921120	30.750221	48.538349
gene_76	-	scaffold_1	+	289900	295650	6.242219	2.043732	3.225973
gene_77	-	scaffold_1	+	296698	297801	26.059782	8.532097	13.467671
gene_78	-	scaffold_1	-	298373	298933	46.383244	15.186094	23.970818
gene_79	-	scaffold_1	+	299761	301912	58.997677	19.316120	30.489944
gene_80	-	scaffold_1	-	302226	302693	141.232910	46.240330	72.989044
gene_81	-	scaffold_1	-	303552	304279	31.641270	10.359503	16.352180
gene_82	-	scaffold_1	+	305543	306151	624.602600	204.497864	322.794067
gene_83	-	scaffold_1	-	307567	309202	132.367355	43.337700	68.407326
gene_84	-	scaffold_1	-	314942	316293	23.352072	7.645580	12.068330
gene_85	-	scaffold_1	+	318293	319225	2.278671	0.746048	1.177615
gene_86	-	scaffold_1	-	320629	320787	51.383648	16.823252	26.555023
gene_87	-	scaffold_1	+	324432	326249	77.381737	25.335150	39.990810
gene_88	-	scaffold_1	-	326271	327614	71.790176	23.504444	37.101097
gene_89	-	scaffold_1	-	329121	333795	27.235750	8.917114	14.075411
gene_90	-	scaffold_1	+	334315	335384	134.142059	43.918747	69.324493
gene_91	-	scaffold_1	-	336653	337021	1416.216797	463.676147	731.899597
gene_92	-	scaffold_1	-	363815	389174	14.256975	4.667801	7.367992
gene_93	-	scaffold_1	+	393682	396368	19.126163	6.261997	9.884384
gene_94	-	scaffold_1	+	396821	397754	140.775162	46.090458	72.752480
gene_95	-	scaffold_1	-	398207	400408	22.435966	7.345643	11.594887
gene_96	-	scaffold_1	-	401301	407898	25.457411	8.334877	13.156366
gene_97	-	scaffold_1	+	409082	412642	51.640831	16.907454	26.687935
gene_98	-	scaffold_1	-	414294	415121	46.536232	15.236184	24.049883
gene_99	-	scaffold_1	+	417457	418848	12.619971	4.131839	6.521989
gene_100	-	scaffold_1	-	423872	424522	9.606760	3.145299	4.964765
gene_101	-	scaffold_1	+	430397	432208	16.754416	5.485476	8.658667
gene_102	-	scaffold_1	+	434652	435071	0.430952	0.141096	0.222716
gene_103	-	scaffold_1	+	435698	437166	43.565845	14.263665	22.514788
gene_104	-	scaffold_1	-	438078	439176	225.474060	73.821281	116.524788
gene_105	-	scaffold_1	-	442684	444246	251.291107	82.273903	129.867020
gene_106	-	scaffold_1	+	452887	456186	22.148527	7.251534	11.446340
gene_107	-	scaffold_1	-	457512	458953	71.298195	23.343369	36.846840
gene_108	-	scaffold_1	-	459696	463061	0.892454	0.292194	0.461219
gene_109	-	scaffold_1	+	463743	464585	9.689204	3.172292	5.007372
gene_110	-	scaffold_1	-	464612	465976	18.229303	5.968361	9.420888
gene_111	-	scaffold_1	+	468172	469279	14.922382	4.885659	7.711874
gene_112	-	scaffold_1	+	470317	472200	28.212315	9.236846	14.580098
gene_113	-	scaffold_1	-	473289	474197	1989.466431	651.360779	1028.154419
gene_114	-	scaffold_1	+	476224	477780	185.050095	60.586281	95.633720
gene_115	-	scaffold_1	-	478019	479789	144.775848	47.400303	74.820030
gene_116	-	scaffold_1	-	480295	481555	240.165741	78.631409	124.117439
gene_117	-	scaffold_1	+	484086	486380	40.413887	13.231700	20.885860
gene_118	-	scaffold_1	-	486962	491368	134.382339	43.997417	69.448669
gene_119	-	scaffold_1	+	494855	495454	16.275000	5.328512	8.410905
gene_120	-	scaffold_1	+	496342	497481	3.664035	1.199623	1.893570
gene_121	-	scaffold_1	-	497854	499392	9.711501	3.179592	5.018895
gene_122	-	scaffold_1	-	500115	500871	122.104362	39.977551	63.103424
gene_123	-	scaffold_1	+	501335	502887	74.624931	24.432558	38.566093
gene_124	-	scaffold_1	-	501963	503801	84.351227	27.616995	43.592636
gene_125	-	scaffold_1	-	504411	505792	222.185959	72.744743	114.825500
gene_126	-	scaffold_1	+	506977	508311	21.246443	6.956187	10.980142
gene_127	-	scaffold_1	-	508470	510023	383.843628	125.672234	198.370026
gene_128	-	scaffold_1	-	511628	514968	183.127869	59.956936	94.640320
gene_129	-	scaffold_1	+	516064	518085	3.000510	0.982381	1.550661
gene_130	-	scaffold_1	+	519881	520597	101.424835	33.206974	52.416260
gene_131	-	scaffold_1	-	520786	521433	6.861111	2.246361	3.545816
gene_133	-	scaffold_1	+	524813	525205	1.295165	0.424043	0.669340
gene_134	-	scaffold_1	+	527023	528789	6.916976	2.264651	3.574687
gene_135	-	scaffold_1	+	529377	530854	83.096085	27.206053	42.943981
gene_136	-	scaffold_1	+	537126	544294	224.371475	73.460289	115.954971
gene_137	-	scaffold_1	-	545174	545752	12.545769	4.107544	6.483642
gene_138	-	scaffold_1	+	546574	546885	21.237179	6.953153	10.975354
gene_139	-	scaffold_1	-	547503	553127	12.968178	4.245843	6.701942
gene_140	-	scaffold_1	-	553611	562922	0.222616	0.072886	0.115048
gene_141	-	scaffold_1	+	563472	564176	4.707801	1.541356	2.432987
gene_142	-	scaffold_1	-	564469	566323	46.080860	15.087093	23.814547
gene_143	-	scaffold_1	+	566984	568625	58.393738	19.118389	30.177830
gene_144	-	scaffold_1	+	577296	579116	94.747734	31.020861	48.965546
gene_145	-	scaffold_1	-	580421	585080	308.736938	101.081947	159.554962
gene_146	-	scaffold_1	+	586788	587413	12.051118	3.945593	6.228007
gene_147	-	scaffold_1	+	590669	599371	2.478570	0.811496	1.280923
gene_148	-	scaffold_1	-	599563	601494	1.442547	0.472297	0.745507
gene_150	-	scaffold_1	-	607782	609833	47.973198	15.706654	24.792503
gene_151	-	scaffold_1	-	611793	613190	0.742489	0.243094	0.383718
gene_152	-	scaffold_1	+	613981	614175	5.092308	1.667246	2.631700
gene_153	-	scaffold_1	-	615339	616642	49.773773	16.296169	25.723040
gene_154	-	scaffold_1	+	623302	624730	1787.779541	585.327515	923.922852
gene_155	-	scaffold_1	-	625362	627392	23.597736	7.726011	12.195289
gene_156	-	scaffold_1	+	630444	631541	6.683971	2.188364	3.454270
gene_157	-	scaffold_1	-	631802	633384	45.651295	14.946452	23.592548
gene_158	-	scaffold_1	-	633830	634542	12.266479	4.016103	6.339305
gene_159	-	scaffold_1	-	634868	635673	9.516129	3.115626	4.917927
gene_160	-	scaffold_1	+	636089	636654	7.086573	2.320178	3.662334
gene_161	-	scaffold_1	+	638417	641131	1.250092	0.409286	0.646046
gene_162	-	scaffold_1	-	641211	643361	123.976753	40.590580	64.071075
gene_163	-	scaffold_1	+	644547	644828	0.397163	0.130033	0.205253
gene_164	-	scaffold_1	-	652174	655824	140.720322	46.072506	72.724136
gene_165	-	scaffold_1	+	660989	661315	6.896024	2.257791	3.563859
gene_166	-	scaffold_1	+	663875	665404	1.626797	0.532621	0.840727
gene_167	-	scaffold_1	-	665609	666664	47.443180	15.533123	24.518593
gene_168	-	scaffold_1	-	669086	669322	20.822784	6.817479	10.761196
gene_169	-	scaffold_1	-	673026	673259	0.790598	0.258846	0.408580
gene_170	-	scaffold_1	-	673629	673841	1.957747	0.640976	1.011762
gene_171	-	scaffold_1	-	674685	674900	0.162037	0.053052	0.083741
gene_172	-	scaffold_1	-	675114	675359	0.426829	0.139746	0.220585
gene_173	-	scaffold_1	+	676431	690001	0.834237	0.273133	0.431133
gene_174	-	scaffold_1	+	693980	694509	8.196226	2.683483	4.235802
gene_175	-	scaffold_1	+	709166	711259	417.427643	136.667801	215.726227
gene_176	-	scaffold_1	+	712307	715306	18.646999	6.105116	9.636753
gene_177	-	scaffold_1	-	715355	716515	16.612404	5.438980	8.585276
gene_178	-	scaffold_1	-	718091	719680	59.633411	19.524261	30.818493
gene_179	-	scaffold_1	+	725523	729258	20.265524	6.635029	10.473205
gene_180	-	scaffold_1	-	730686	732263	25.923405	8.487446	13.397192
gene_181	-	scaffold_1	+	736889	739147	3.027889	0.991345	1.564810
gene_182	-	scaffold_1	-	739421	740332	96.830048	31.702618	50.041679
gene_183	-	scaffold_1	-	741289	744384	122.947350	40.253548	63.539082
gene_184	-	scaffold_1	+	746247	746531	211.350876	69.197281	109.225945
gene_185	-	scaffold_1	-	747566	748798	3.325223	1.088694	1.718472
gene_186	-	scaffold_1	+	749616	750830	48.921600	16.017164	25.282639
gene_187	-	scaffold_1	-	750822	753233	16.169113	5.293845	8.356183
gene_188	-	scaffold_1	+	754178	755107	13.952688	4.568177	7.210736
gene_189	-	scaffold_1	-	755703	756194	104.951218	34.361530	54.238693
gene_190	-	scaffold_1	+	765839	766560	0.789889	0.258613	0.408214
gene_191	-	scaffold_1	-	766857	767279	0.676123	0.221366	0.349420
gene_192	-	scaffold_1	-	776749	784200	12.415075	4.064755	6.416100
gene_193	-	scaffold_1	+	785625	787178	121.936935	39.922733	63.016899
gene_194	-	scaffold_1	-	787495	789694	33.614090	11.005413	17.371731
gene_195	-	scaffold_1	+	791528	795412	29.769884	9.746801	15.385049
gene_196	-	scaffold_1	-	799186	799725	10.140740	3.320127	5.240725
gene_197	-	scaffold_1	+	807637	808281	0.804651	0.263447	0.415843
gene_198	-	scaffold_1	+	810649	811074	0.361502	0.118357	0.186824
gene_199	-	scaffold_1	-	814160	816058	2.343338	0.767220	1.211035
gene_200	-	scaffold_1	-	816928	817686	1702.682495	557.466370	879.944763
gene_201	-	scaffold_1	+	829118	830182	143.107040	46.853928	73.957588
gene_202	-	scaffold_1	-	830427	833798	25.997921	8.511843	13.435701
gene_203	-	scaffold_1	-	834525	835115	7.558376	2.474648	3.906162
gene_204	-	scaffold_1	+	837181	837351	20.625731	6.752962	10.659359
gene_205	-	scaffold_1	+	838502	839481	27.361225	8.958196	14.140257
gene_206	-	scaffold_1	-	839529	840419	166.820419	54.617798	86.212639
gene_207	-	scaffold_1	-	841659	842249	27.328255	8.947400	14.123217
gene_208	-	scaffold_1	+	843080	844153	4.137255	1.354557	2.138130
gene_209	-	scaffold_1	-	844997	847036	19.495588	6.382948	10.075302
gene_210	-	scaffold_1	-	847783	849723	70.422462	23.056650	36.394264
gene_211	-	scaffold_1	+	850801	852868	1.381025	0.452154	0.713712
gene_212	-	scaffold_1	-	853060	855637	339.533936	111.165024	175.470825
gene_213	-	scaffold_1	+	856121	856591	5.484513	1.795656	2.834391
gene_214	-	scaffold_1	+	857704	858808	49.893009	16.335209	25.784660
gene_215	-	scaffold_1	-	859266	860342	6378.623047	2088.391602	3296.466553
gene_216	-	scaffold_1	-	860462	861157	10.927213	3.577621	5.647174
gene_217	-	scaffold_1	-	860462	861157	12.375947	4.051944	6.395878
gene_218	-	scaffold_1	-	866635	869508	11.722686	3.838063	6.058273
gene_219	-	scaffold_1	+	870291	870834	28.267544	9.254929	14.608641
gene_220	-	scaffold_1	+	874692	876899	16.201540	5.304461	8.372941
gene_221	-	scaffold_1	-	877843	878916	37.111732	12.150558	19.179310
gene_222	-	scaffold_1	-	880379	882569	301.708344	98.780746	155.922607
gene_223	-	scaffold_1	-	889606	889884	55.713261	18.240786	28.792562
gene_224	-	scaffold_1	+	892685	893302	20.152103	6.597894	10.414589
gene_225	-	scaffold_1	+	906247	911583	1.987259	0.650638	1.027014
gene_226	-	scaffold_1	-	912251	914185	174.943497	57.277336	90.410645
gene_227	-	scaffold_1	-	919859	920942	31.946495	10.459435	16.509920
gene_228	-	scaffold_1	+	921770	923413	26.577251	8.701519	13.735100
gene_229	-	scaffold_1	-	923979	924491	116.916168	38.278908	60.422169
gene_230	-	scaffold_1	-	925739	927195	87.078239	28.509830	45.001957
gene_231	-	scaffold_1	+	928207	932424	37.543148	12.291806	19.402266
gene_232	-	scaffold_1	-	932721	940398	25.771946	8.437858	13.318918
gene_233	-	scaffold_1	+	941760	943097	4.029980	1.319435	2.082690
gene_234	-	scaffold_1	-	942915	944058	19.980671	6.541767	10.325992
gene_235	-	scaffold_1	-	945796	946572	29.931240	9.799630	15.468437
gene_236	-	scaffold_1	+	948392	949447	31.688446	10.374949	16.376560
gene_237	-	scaffold_1	-	949652	950889	91.238419	29.871891	47.151932
gene_238	-	scaffold_1	+	952049	954427	1.542245	0.504938	0.797031
gene_239	-	scaffold_1	-	954848	956576	168.614807	55.205292	87.139977
gene_240	-	scaffold_1	+	978920	979405	8.211934	2.688626	4.243920
gene_241	-	scaffold_1	-	980364	981460	11.657333	3.816667	6.024499
gene_242	-	scaffold_1	+	982263	982772	2.190196	0.717081	1.131891
gene_243	-	scaffold_1	+	993962	996298	131.276855	42.980667	67.843758
gene_244	-	scaffold_1	-	996977	999754	151.278259	49.529221	78.180466
gene_245	-	scaffold_1	+	1002448	1002798	33.849003	11.082324	17.493135
gene_246	-	scaffold_1	-	1003350	1004625	164.421387	53.832344	84.972824
gene_247	-	scaffold_1	+	1005607	1007688	35.135490	11.503528	18.157990
gene_248	-	scaffold_1	-	1007732	1008266	0.252336	0.082616	0.130407
gene_250	-	scaffold_1	+	1012518	1013522	10.821891	3.543139	5.592743
gene_251	-	scaffold_1	-	1014375	1016957	31.669376	10.368705	16.366705
gene_252	-	scaffold_1	+	1021680	1022455	42.900772	14.045917	22.171080
gene_253	-	scaffold_1	-	1023139	1025754	60.353592	19.760054	31.190681
gene_255	-	scaffold_1	-	1043530	1044178	79.295837	25.961836	40.980019
gene_256	-	scaffold_1	-	1045789	1046841	466.751190	152.816559	241.216599
gene_257	-	scaffold_1	+	1060762	1061378	25.512157	8.352801	13.184660
gene_258	-	scaffold_1	+	1062523	1063005	29.111801	9.531343	15.044952
gene_259	-	scaffold_1	-	1063204	1065082	65.606392	21.479845	33.905323
gene_260	-	scaffold_1	+	1068865	1070586	27.525551	9.011996	14.225180
gene_261	-	scaffold_1	-	1070709	1072094	16.752523	5.484856	8.657689
gene_262	-	scaffold_1	+	1074760	1075188	1.086247	0.355642	0.561371
gene_263	-	scaffold_1	+	1077277	1078443	4.257070	1.393785	2.200050
gene_264	-	scaffold_1	-	1078873	1079736	409.660889	134.124924	211.712372
gene_265	-	scaffold_1	-	1082322	1084329	350.961273	114.906387	181.376465
gene_266	-	scaffold_1	+	1085076	1086125	356.048584	116.571999	184.005585
gene_267	-	scaffold_1	-	1086726	1087129	11.969072	3.918731	6.185606
gene_268	-	scaffold_1	+	1087647	1088664	492.621796	161.286713	254.586502
gene_269	-	scaffold_1	-	1089921	1090310	658.461548	215.583450	340.292328
gene_270	-	scaffold_1	+	1098078	1100082	58.106232	19.024258	30.029247
gene_271	-	scaffold_1	+	1100989	1101999	67.891197	22.227901	35.086109
gene_272	-	scaffold_1	-	1103056	1103993	668.913635	219.005508	345.693970
gene_273	-	scaffold_1	-	1105372	1107358	453.362335	148.432983	234.297241
gene_274	-	scaffold_1	+	1111282	1112460	17.684479	5.789982	9.139322
gene_275	-	scaffold_1	-	1113005	1114572	15.122712	4.951248	7.815404
gene_277	-	scaffold_1	+	1118402	1118788	80.684753	26.416573	41.697807
gene_278	-	scaffold_1	-	1119009	1120622	437.314697	143.178909	226.003830
gene_279	-	scaffold_1	-	1121144	1124517	69.048309	22.606747	35.684105
gene_280	-	scaffold_1	+	1133706	1135330	83.261536	27.260223	43.029488
gene_281	-	scaffold_1	+	1136413	1137429	137.448380	45.001251	71.033203
gene_282	-	scaffold_1	-	1137549	1140678	5.866368	1.920677	3.031734
gene_283	-	scaffold_1	+	1140773	1142338	1.822478	0.596688	0.941855
gene_284	-	scaffold_1	-	1142552	1145320	30.210907	9.891194	15.612968
gene_285	-	scaffold_1	+	1149028	1150188	24.597761	8.053425	12.712101
gene_286	-	scaffold_1	-	1150788	1151921	15.890653	5.202675	8.212276
gene_287	-	scaffold_1	+	1153546	1154010	20.989246	6.871979	10.847223
gene_288	-	scaffold_1	-	1154295	1156432	5.324135	1.743147	2.751508
gene_289	-	scaffold_1	+	1160886	1162895	48.182091	15.775046	24.900461
gene_290	-	scaffold_1	-	1163809	1164757	285.904358	93.606453	147.755112
gene_291	-	scaffold_1	-	1163809	1164757	464.838501	152.190338	240.228119
gene_292	-	scaffold_1	+	1165777	1166472	28.659483	9.383251	14.811194
gene_293	-	scaffold_1	+	1167264	1167821	16.715054	5.472588	8.638325
gene_294	-	scaffold_1	+	1167936	1168748	10.849938	3.552321	5.607238
gene_295	-	scaffold_1	-	1169311	1170582	49.437107	16.185944	25.549053
gene_296	-	scaffold_1	-	1171306	1173013	94.806206	31.040003	48.995762
gene_297	-	scaffold_1	+	1174912	1175742	335.223816	109.753876	173.243362
gene_298	-	scaffold_1	-	1176114	1177415	23.850231	7.808680	12.325778
gene_299	-	scaffold_1	-	1178214	1179320	19.747065	6.465283	10.205265
gene_300	-	scaffold_1	-	1181020	1181427	16.362745	5.357241	8.456252
gene_301	-	scaffold_1	+	1186385	1186870	6.051440	1.981270	3.127379
gene_302	-	scaffold_1	+	1200688	1209952	0.800926	0.262227	0.413918
gene_303	-	scaffold_1	+	1211798	1212317	204.632904	66.997787	105.754105
gene_304	-	scaffold_1	-	1212992	1213912	38.308361	12.542339	19.797726
gene_305	-	scaffold_1	+	1215877	1216604	16.034340	5.249719	8.286532
gene_306	-	scaffold_1	+	1217145	1218908	25.435938	8.327847	13.145269
gene_307	-	scaffold_1	-	1219354	1220116	115.836174	37.925316	59.864029
gene_308	-	scaffold_1	+	1224198	1226137	17.698969	5.794727	9.146811
gene_309	-	scaffold_1	+	1228545	1230287	16.352840	5.353998	8.451133
gene_310	-	scaffold_1	-	1233554	1233880	62.498470	20.462297	32.299152
gene_311	-	scaffold_1	-	1243059	1245554	0.106170	0.034761	0.054869
gene_312	-	scaffold_1	+	1246839	1249130	1.253054	0.410256	0.647577
gene_313	-	scaffold_1	+	1250877	1251740	21.783566	7.132043	11.257727
gene_314	-	scaffold_1	-	1252097	1253108	23.306324	7.630601	12.044687
gene_315	-	scaffold_1	-	1253366	1253629	40.571972	13.283458	20.967558
gene_316	-	scaffold_1	-	1254635	1257730	0.157623	0.051607	0.081459
gene_317	-	scaffold_1	-	1259509	1260594	25.198738	8.250187	13.022685
gene_318	-	scaffold_1	+	1264683	1266276	268.247162	87.825394	138.629898
gene_319	-	scaffold_1	-	1266510	1267810	34.396618	11.261617	17.776140
gene_320	-	scaffold_1	+	1271466	1274573	2.895109	0.947872	1.496190
gene_321	-	scaffold_1	-	1274667	1276276	19.905100	6.517025	10.286938
gene_322	-	scaffold_1	+	1279480	1281507	12.465977	4.081420	6.442406
gene_323	-	scaffold_1	+	1282118	1282730	51.926590	17.001013	26.835613
gene_324	-	scaffold_1	+	1284011	1284883	260.443298	85.270370	134.596863
gene_325	-	scaffold_1	-	1286955	1290671	6.626312	2.169486	3.424472
gene_326	-	scaffold_1	-	1291369	1293531	29.546003	9.673502	15.269348
gene_327	-	scaffold_1	-	1299263	1299933	13.972789	4.574758	7.221125
gene_329	-	scaffold_1	+	1317336	1319052	4.149138	1.358448	2.144271
gene_330	-	scaffold_1	-	1322221	1324419	118.616852	38.835720	61.301079
gene_331	-	scaffold_1	+	1325375	1325887	75.927872	24.859146	39.239456
gene_332	-	scaffold_1	+	1333675	1336492	3.286028	1.075861	1.698216
gene_333	-	scaffold_1	-	1338630	1339298	36.443947	11.931922	18.834200
gene_334	-	scaffold_1	-	1347307	1347717	16.508516	5.404967	8.531586
gene_335	-	scaffold_1	+	1348414	1348788	4.058667	1.328827	2.097516
gene_337	-	scaffold_1	+	1351774	1355448	43.691429	14.304782	22.579691
gene_338	-	scaffold_1	-	1356255	1357697	61.780319	20.227171	31.928013
gene_339	-	scaffold_1	+	1360994	1361671	38.256638	12.525405	19.770994
gene_340	-	scaffold_1	+	1364063	1365943	356.312073	116.658272	184.141754
gene_341	-	scaffold_1	-	1366869	1367702	0.990408	0.324264	0.511842
gene_342	-	scaffold_1	+	1373303	1373980	22.327435	7.310109	11.538797
gene_343	-	scaffold_1	-	1375563	1377559	118.985977	38.956573	61.491844
gene_344	-	scaffold_1	+	1382759	1384939	2.109583	0.690687	1.090231
gene_345	-	scaffold_1	-	1385294	1388984	101.007858	33.070454	52.200768
gene_346	-	scaffold_1	+	1391254	1392786	0.571429	0.187089	0.295314
gene_347	-	scaffold_1	-	1393334	1393771	2398.078857	785.142456	1239.325073
gene_348	-	scaffold_1	+	1395868	1397251	2167.533936	709.660950	1120.179565
gene_349	-	scaffold_1	-	1397797	1399389	36.911488	12.084997	19.075823
gene_351	-	scaffold_1	+	1414263	1417382	54.296795	17.777029	28.060535
gene_352	-	scaffold_1	-	1417834	1420877	88.355782	28.928104	45.662189
gene_353	-	scaffold_1	+	1424335	1426218	226.149689	74.042488	116.873955
gene_354	-	scaffold_1	+	1430388	1430537	2.746667	0.899272	1.419475
gene_355	-	scaffold_1	-	1436040	1437125	22.780848	7.458558	11.773122
gene_356	-	scaffold_1	+	1438280	1444984	0.201342	0.065920	0.104053
gene_357	-	scaffold_1	-	1445648	1448594	12.414307	4.064503	6.415702
gene_358	-	scaffold_1	+	1449258	1450751	6.712182	2.197600	3.468850
gene_359	-	scaffold_1	-	1451236	1454213	24.685127	8.082028	12.757252
gene_360	-	scaffold_1	-	1455695	1457092	2.187411	0.716169	1.130452
gene_361	-	scaffold_1	-	1458250	1459924	29.274176	9.584504	15.128867
gene_362	-	scaffold_1	+	1460545	1461895	28.273870	9.257000	14.611910
gene_363	-	scaffold_1	-	1462220	1463774	131.954178	43.202427	68.193802
gene_364	-	scaffold_1	+	1465217	1465957	1.564103	0.512095	0.808327
gene_365	-	scaffold_1	+	1467353	1468569	184.643387	60.453125	95.423538
gene_366	-	scaffold_1	+	1470650	1470991	10.900585	3.568904	5.633412
gene_367	-	scaffold_1	-	1472559	1473305	51.520748	16.868139	26.625875
gene_368	-	scaffold_1	+	1474729	1476174	20.304287	6.647720	10.493237
gene_369	-	scaffold_1	+	1477898	1480727	51.043221	16.711794	26.379089
gene_370	-	scaffold_1	+	1484381	1485125	1780.726196	583.018250	920.277649
gene_371	-	scaffold_1	-	1485631	1486650	36.780392	12.042075	19.008074
gene_372	-	scaffold_1	+	1489331	1490098	10.174479	3.331173	5.258162
gene_373	-	scaffold_1	-	1492395	1493453	153.797928	50.354176	79.482628
gene_374	-	scaffold_1	+	1496933	1497691	13.368714	4.376981	6.908939
gene_375	-	scaffold_1	-	1497685	1499549	14.135736	4.628108	7.305336
gene_376	-	scaffold_1	+	1499780	1502254	5.028283	1.646284	2.598612
gene_377	-	scaffold_1	-	1502594	1503979	20.035660	6.559771	10.354411
