Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FDP41_000035	-	NW_025407933.1	-	83291	84860	31.907459	29.850401	41.606728
FDP41_000036	-	NW_025407933.1	-	86091	92369	33.667305	31.496790	43.901531
FDP41_000037	-	NW_025407933.1	+	92784	95877	0.000000	0.000000	0.000000
FDP41_000038	-	NW_025407933.1	-	95948	100795	38.067039	35.612877	49.638702
FDP41_000039	-	NW_025407933.1	+	101190	104794	35.312267	33.035702	46.046532
FDP41_000040	-	NW_025407933.1	-	104799	105761	42.580002	39.834888	55.523518
FDP41_000041	-	NW_025407933.1	+	106086	107885	0.000000	0.000000	0.000000
FDP41_000042	-	NW_025407933.1	+	108009	110903	35.843525	33.532711	46.739281
FDP41_000043	-	NW_025407933.1	+	111110	113030	33.575756	31.411142	43.782154
FDP41_000044	-	NW_025407933.1	-	113808	114998	40.575989	37.960072	52.910324
FDP41_000045	-	NW_025407933.1	+	115555	117813	39.215988	36.687752	51.136909
FDP41_000046	-	NW_025407933.1	+	117945	118543	0.000000	0.000000	0.000000
FDP41_000047	-	NW_025407933.1	-	119581	121779	38.270123	35.802868	49.903519
FDP41_000048	-	NW_025407933.1	+	123558	124943	31.998556	29.935625	41.725513
FDP41_000049	-	NW_025407933.1	-	125200	126357	36.077721	33.751808	47.044666
FDP41_000050	-	NW_025407933.1	+	126777	127607	38.825642	36.322571	50.627903
FDP41_000051	-	NW_025407933.1	+	127780	129234	33.466667	31.309088	43.639904
FDP41_000052	-	NW_025407933.1	+	129902	130667	39.006096	36.491394	50.863213
FDP41_000053	-	NW_025407933.1	-	130944	133380	40.154808	37.566048	52.361111
FDP41_000054	-	NW_025407933.1	-	133725	135452	39.237270	36.707664	51.164661
FDP41_000055	-	NW_025407933.1	-	137577	138413	39.542412	36.993130	51.562561
FDP41_000056	-	NW_025407933.1	+	138459	139724	31.421801	29.396051	40.973434
FDP41_000057	-	NW_025407933.1	+	139836	141143	31.351065	29.329876	40.881195
FDP41_000058	-	NW_025407933.1	+	142327	143685	35.836643	33.526272	46.730309
FDP41_000059	-	NW_025407933.1	-	143884	146019	32.180759	30.106081	41.963104
FDP41_000060	-	NW_025407933.1	-	146425	148593	33.698940	31.526386	43.942783
FDP41_000061	-	NW_025407933.1	+	148670	149354	34.055820	31.860258	44.408146
FDP41_000062	-	NW_025407933.1	-	149400	151295	41.734177	39.043594	54.420578
FDP41_000063	-	NW_025407933.1	+	152006	153267	35.006535	32.749680	45.647861
FDP41_000064	-	NW_025407933.1	+	153481	154500	38.642159	36.150917	50.388649
FDP41_000065	-	NW_025407933.1	-	155361	156038	26.497049	24.788797	34.551655
FDP41_000066	-	NW_025407933.1	+	156386	157516	37.345711	34.938049	48.698105
FDP41_000067	-	NW_025407933.1	+	157588	159432	41.846069	39.148273	54.566483
FDP41_000068	-	NW_025407933.1	+	159710	164688	34.207069	32.001759	44.605373
FDP41_000069	-	NW_025407933.1	-	164756	165496	40.784077	38.154747	53.181667
FDP41_000070	-	NW_025407933.1	+	165561	166953	0.000000	0.000000	0.000000
FDP41_000071	-	NW_025407933.1	+	167105	167740	41.517296	38.840698	54.137772
FDP41_000072	-	NW_025407933.1	-	167986	170993	34.817501	32.572830	45.401363
FDP41_000073	-	NW_025407933.1	-	171319	172860	35.409210	33.126396	46.172943
FDP41_000074	-	NW_025407933.1	-	173473	176423	37.710850	35.279648	49.174236
FDP41_000075	-	NW_025407933.1	-	177551	180595	39.829258	37.261486	51.936600
FDP41_000076	-	NW_025407933.1	+	180936	184597	35.622124	33.325584	46.450577
FDP41_000077	-	NW_025407933.1	-	184646	188143	40.337143	37.736626	52.598873
FDP41_000078	-	NW_025407933.1	-	188443	189996	32.128696	30.057375	41.895214
FDP41_000079	-	NW_025407933.1	-	190211	190840	44.653965	41.775146	58.227928
FDP41_000080	-	NW_025407933.1	+	191077	192571	0.000000	0.000000	0.000000
FDP41_000081	-	NW_025407933.1	-	192866	193609	46.903225	43.879398	61.160919
FDP41_000082	-	NW_025407933.1	+	193889	195472	40.518356	37.906158	52.835171
FDP41_000083	-	NW_025407933.1	-	195627	196868	38.489071	36.007698	50.189022
FDP41_000084	-	NW_025407933.1	+	197508	198218	40.762306	38.134380	53.153282
FDP41_000085	-	NW_025407933.1	+	198302	198766	36.647312	34.284679	47.787403
FDP41_000086	-	NW_025407933.1	-	198858	201965	35.641891	33.344078	46.476357
FDP41_000087	-	NW_025407933.1	+	202153	203496	35.499260	33.210640	46.290367
FDP41_000088	-	NW_025407933.1	+	203805	206264	39.393497	36.853817	51.368378
FDP41_000089	-	NW_025407933.1	+	206400	207302	39.504982	36.958115	51.513748
FDP41_000090	-	NW_025407933.1	-	207368	211322	36.057095	33.732513	47.017773
FDP41_000091	-	NW_025407933.1	+	211560	213029	31.059864	29.057449	40.501476
FDP41_000092	-	NW_025407933.1	+	213808	214311	38.034481	35.582417	49.596245
FDP41_000093	-	NW_025407933.1	-	214509	216158	36.936367	34.555099	48.164326
FDP41_000094	-	NW_025407933.1	+	216323	217606	37.761681	35.327202	49.240517
FDP41_000095	-	NW_025407933.1	+	218180	222643	34.706696	32.469170	45.256878
FDP41_000096	-	NW_025407933.1	-	222975	223343	37.086720	34.695759	48.360382
FDP41_000097	-	NW_025407933.1	+	223897	224442	31.659340	29.618277	41.283184
FDP41_000098	-	NW_025407933.1	-	224615	227216	30.646202	28.670456	39.962070
FDP41_000099	-	NW_025407933.1	+	227394	230054	34.295364	32.084358	44.720509
FDP41_000100	-	NW_025407933.1	-	230446	232131	36.908066	34.528618	48.127419
FDP41_000101	-	NW_025407933.1	+	232479	234311	0.000000	0.000000	0.000000
FDP41_000102	-	NW_025407933.1	+	234555	236916	31.960037	29.899590	41.675285
FDP41_000103	-	NW_025407933.1	-	237096	239587	0.000000	0.000000	0.000000
FDP41_000104	-	NW_025407933.1	-	239634	244871	34.400230	32.182465	44.857254
FDP41_000105	-	NW_025407933.1	+	245045	246314	34.396740	32.179199	44.852699
FDP41_000106	-	NW_025407933.1	-	246342	248066	37.469269	35.053646	48.859219
FDP41_000107	-	NW_025407933.1	+	248480	249753	33.838585	31.657028	44.124874
FDP41_000108	-	NW_025407933.1	-	250037	252920	37.164795	34.768799	48.462193
FDP41_000109	-	NW_025407933.1	+	253113	253988	34.227169	32.020561	44.631580
FDP41_000110	-	NW_025407933.1	-	254023	254662	0.000000	0.000000	0.000000
FDP41_000111	-	NW_025407933.1	-	254954	255590	24.747747	23.152271	32.270596
FDP41_000112	-	NW_025407933.1	+	255684	257278	35.450935	33.165432	46.227352
FDP41_000113	-	NW_025407933.1	+	257829	259391	37.348049	34.940239	48.701149
FDP41_000114	-	NW_025407933.1	-	259658	260902	32.594376	30.493031	42.502453
FDP41_000115	-	NW_025407933.1	-	261742	263466	33.357101	31.206585	43.497032
FDP41_000116	-	NW_025407933.1	-	263521	265677	41.021324	38.376701	53.491032
FDP41_000117	-	NW_025407933.1	+	266422	270552	36.922058	34.541710	48.145668
FDP41_000118	-	NW_025407933.1	-	270615	271886	37.449684	35.035320	48.833683
FDP41_000119	-	NW_025407933.1	+	273394	275012	34.547115	32.319878	45.048786
FDP41_000120	-	NW_025407933.1	+	275349	277220	33.858974	31.676102	44.151466
FDP41_000121	-	NW_025407933.1	+	277289	278380	37.231686	34.831375	48.549416
FDP41_000122	-	NW_025407933.1	-	278461	280620	34.985828	32.730309	45.620861
FDP41_000123	-	NW_025407933.1	-	281064	282347	37.311527	34.906075	48.653530
FDP41_000124	-	NW_025407933.1	+	284223	285281	35.845139	33.534222	46.741386
FDP41_000125	-	NW_025407933.1	+	285521	286405	42.708942	39.955517	55.691658
FDP41_000126	-	NW_025407933.1	-	286617	287736	29.575409	27.668697	38.565773
FDP41_000127	-	NW_025407933.1	-	288584	289042	28.647058	26.800198	37.355225
FDP41_000128	-	NW_025407933.1	+	289516	291068	27.092234	25.345612	35.327763
FDP41_000129	-	NW_025407933.1	-	291132	292811	34.697620	32.460682	45.245041
FDP41_000130	-	NW_025407933.1	+	293116	294183	43.670410	40.855000	56.945393
FDP41_000131	-	NW_025407933.1	-	294262	297807	36.871403	34.494320	48.079617
FDP41_000132	-	NW_025407933.1	+	298101	299717	37.789898	35.353600	49.277313
FDP41_000133	-	NW_025407933.1	-	299774	302680	34.789818	32.546936	45.365265
FDP41_000134	-	NW_025407933.1	+	305112	305586	41.770370	39.077454	54.467777
FDP41_000135	-	NW_025407933.1	+	305831	306295	25.778494	24.116566	33.614670
FDP41_000136	-	NW_025407933.1	-	306621	307227	47.229168	44.184326	61.585945
FDP41_000137	-	NW_025407933.1	-	307294	310650	35.428360	33.144310	46.197914
FDP41_000138	-	NW_025407933.1	+	310952	311718	38.592438	36.104401	50.323811
FDP41_000139	-	NW_025407933.1	-	311738	319505	35.997883	33.677116	46.940563
FDP41_000140	-	NW_025407933.1	+	320246	323245	31.950001	29.890200	41.662197
FDP41_000141	-	NW_025407933.1	+	323361	323792	34.817131	32.572487	45.400883
FDP41_000142	-	NW_025407933.1	-	323868	325146	33.552380	31.389275	43.751671
FDP41_000143	-	NW_025407933.1	-	325282	326151	31.502298	29.471361	41.078403
FDP41_000144	-	NW_025407933.1	+	326583	327872	30.208527	28.260998	39.391350
FDP41_000145	-	NW_025407933.1	-	327889	329943	39.218716	36.690304	51.140465
FDP41_000146	-	NW_025407933.1	+	330572	331667	31.842106	29.789261	41.521507
FDP41_000147	-	NW_025407933.1	-	331742	332833	30.002747	28.068485	39.123016
FDP41_000148	-	NW_025407933.1	-	333274	334032	40.529507	37.916588	52.849712
FDP41_000149	-	NW_025407933.1	+	335041	337758	39.457691	36.913872	51.452087
FDP41_000150	-	NW_025407933.1	-	338125	339351	39.847595	37.278641	51.960514
FDP41_000151	-	NW_025407933.1	+	339513	340206	28.508169	26.670259	37.174114
FDP41_000152	-	NW_025407933.1	+	340377	341966	40.038364	37.457108	52.209270
FDP41_000153	-	NW_025407933.1	+	342019	345432	39.617908	37.063763	51.661003
FDP41_000154	-	NW_025407933.1	+	345846	347450	34.902180	32.652054	45.511784
FDP41_000155	-	NW_025407933.1	+	347560	348345	33.120861	30.985575	43.188980
FDP41_000156	-	NW_025407933.1	+	348575	349201	37.055820	34.666847	48.320091
FDP41_000157	-	NW_025407933.1	+	349314	352196	34.923000	32.671532	45.538933
FDP41_000158	-	NW_025407933.1	-	352367	356329	41.250778	38.591362	53.790237
FDP41_000159	-	NW_025407933.1	-	356712	357936	0.000000	0.000000	0.000000
FDP41_000160	-	NW_025407933.1	+	357974	360172	40.381538	37.778160	52.656765
FDP41_000161	-	NW_025407933.1	+	360446	361072	36.101753	33.774292	47.076004
FDP41_000162	-	NW_025407933.1	+	361668	363779	36.638931	34.276840	47.776478
FDP41_000163	-	NW_025407933.1	-	363857	364426	35.459648	33.173584	46.238712
FDP41_000164	-	NW_025407933.1	+	364467	364964	0.000000	0.000000	0.000000
FDP41_000165	-	NW_025407933.1	-	365013	365529	42.271523	39.546299	55.121269
FDP41_000166	-	NW_025407933.1	+	365766	366173	34.355392	32.140518	44.798782
FDP41_000167	-	NW_025407933.1	-	366213	367268	41.561554	38.882103	54.195480
FDP41_000168	-	NW_025407933.1	-	367534	368193	35.200001	32.930672	45.900135
FDP41_000169	-	NW_025407933.1	+	368627	369136	0.000000	0.000000	0.000000
FDP41_000170	-	NW_025407933.1	+	369331	370357	37.397564	34.986561	48.765717
FDP41_000171	-	NW_025407933.1	-	370568	383063	0.000000	0.000000	0.000000
FDP41_000172	-	NW_025407933.1	+	383441	383761	35.813084	33.504234	46.699585
FDP41_000173	-	NW_025407933.1	-	384016	385715	32.140553	30.068466	41.910675
FDP41_000174	-	NW_025407933.1	+	386429	389030	31.146107	29.138132	40.613934
FDP41_000175	-	NW_025407933.1	+	389086	390831	30.983963	28.986441	40.402504
FDP41_000176	-	NW_025407933.1	+	391037	394845	36.396126	34.049686	47.459858
FDP41_000177	-	NW_025407933.1	-	394873	397927	37.069202	34.679367	48.337543
FDP41_000178	-	NW_025407933.1	-	398238	400691	35.341076	33.062653	46.084095
FDP41_000179	-	NW_025407933.1	+	401381	403479	37.319332	34.913372	48.663704
FDP41_000180	-	NW_025407933.1	-	403852	406374	38.895676	36.388092	50.719227
FDP41_000181	-	NW_025407933.1	+	406669	408168	29.627451	27.717384	38.633636
FDP41_000182	-	NW_025407933.1	+	408343	410367	42.327408	39.598579	55.194141
FDP41_000183	-	NW_025407933.1	-	410380	411816	38.972858	36.460297	50.819874
FDP41_000184	-	NW_025407933.1	+	412026	412319	38.547619	36.062473	50.265369
FDP41_000185	-	NW_025407933.1	-	412334	414640	36.994617	34.609592	48.240280
FDP41_000186	-	NW_025407933.1	-	414906	416737	0.000000	0.000000	0.000000
FDP41_000187	-	NW_025407933.1	+	417929	419500	39.313511	36.778988	51.264080
FDP41_000188	-	NW_025407933.1	+	419592	420389	34.697994	32.461033	45.245533
FDP41_000189	-	NW_025407933.1	-	420449	421078	36.299759	33.959530	47.334202
FDP41_000190	-	NW_025407933.1	-	421186	423498	37.076092	34.685814	48.346523
FDP41_000191	-	NW_025407933.1	+	423525	425064	38.631790	36.141216	50.375130
FDP41_000192	-	NW_025407933.1	-	425966	426589	38.926281	36.416725	50.759136
FDP41_000193	-	NW_025407933.1	+	427174	427830	35.996956	33.676247	46.939350
FDP41_000194	-	NW_025407933.1	-	428021	429421	0.000000	0.000000	0.000000
FDP41_000195	-	NW_025407933.1	+	429612	430268	33.380516	31.228491	43.527565
FDP41_000196	-	NW_025407933.1	-	430737	433008	36.181080	33.848503	47.179447
FDP41_000197	-	NW_025407933.1	+	433110	434969	42.556988	39.813362	55.493511
FDP41_000198	-	NW_025407933.1	-	434974	437048	31.499260	29.468517	41.074440
FDP41_000199	-	NW_025407933.1	+	437762	447502	34.343273	32.129177	44.782978
FDP41_000200	-	NW_025407933.1	-	447682	450111	35.645267	33.347233	46.480759
FDP41_000201	-	NW_025407933.1	-	451114	460823	33.487171	31.328270	43.666641
FDP41_000202	-	NW_025407933.1	+	461188	461934	38.144577	35.685413	49.739807
FDP41_000203	-	NW_025407933.1	-	461988	462839	32.234741	30.156584	42.033497
FDP41_000204	-	NW_025407933.1	+	463212	464705	41.231609	38.573429	53.765240
FDP41_000205	-	NW_025407933.1	-	464837	466577	33.995361	31.803698	44.329308
FDP41_000206	-	NW_025407933.1	+	467444	472621	30.448435	28.485439	39.704185
FDP41_000207	-	NW_025407933.1	-	472693	474806	36.271393	33.932995	47.297211
FDP41_000208	-	NW_025407933.1	+	476023	476964	22.952229	21.472509	29.929272
FDP41_000209	-	NW_025407933.1	+	477958	480356	29.925138	27.995878	39.021816
FDP41_000210	-	NW_025407933.1	+	480897	481946	39.987617	37.409634	52.143097
FDP41_000211	-	NW_025407933.1	-	482067	484223	0.000000	0.000000	0.000000
FDP41_000212	-	NW_025407933.1	+	484553	485142	36.673424	34.309109	47.821453
FDP41_000213	-	NW_025407933.1	-	485226	488425	35.081245	32.819572	45.745281
FDP41_000214	-	NW_025407933.1	-	488529	489431	0.000000	0.000000	0.000000
FDP41_000215	-	NW_025407933.1	+	489815	491191	32.126362	30.055191	41.892170
FDP41_000216	-	NW_025407933.1	+	491454	493457	33.438126	31.282387	43.602684
FDP41_000217	-	NW_025407933.1	+	494270	496519	42.115559	39.400391	54.917896
FDP41_000218	-	NW_025407933.1	-	496610	497560	36.397476	34.050949	47.461620
FDP41_000219	-	NW_025407933.1	-	497812	498234	38.802601	36.301014	50.597858
FDP41_000220	-	NW_025407933.1	+	498814	502783	28.911051	27.047169	37.699463
FDP41_000221	-	NW_025407933.1	+	502938	504419	33.567478	31.403399	43.771362
FDP41_000222	-	NW_025407933.1	+	504707	507290	31.233673	29.220053	40.728123
FDP41_000223	-	NW_025407933.1	+	507816	508782	34.839508	32.593422	45.430061
FDP41_000224	-	NW_025407933.1	-	508837	510093	36.188545	33.855488	47.189178
FDP41_000225	-	NW_025407933.1	+	510283	512661	39.146477	36.622723	51.046265
FDP41_000226	-	NW_025407933.1	+	512706	513260	0.000000	0.000000	0.000000
FDP41_000227	-	NW_025407933.1	-	513523	514209	39.441177	36.898426	51.430550
FDP41_000228	-	NW_025407933.1	+	514326	515390	32.818779	30.702967	42.795067
FDP41_000229	-	NW_025407933.1	+	515596	518262	37.791527	35.355125	49.279438
FDP41_000230	-	NW_025407933.1	-	518434	519876	35.155926	32.889442	45.842663
FDP41_000231	-	NW_025407933.1	+	520940	521893	34.179401	31.975872	44.569294
FDP41_000232	-	NW_025407933.1	+	522081	523034	40.669811	38.047848	53.032669
FDP41_000233	-	NW_025407933.1	+	523217	524242	40.204678	37.612701	52.426140
FDP41_000234	-	NW_025407933.1	-	524298	524699	35.234783	32.963215	45.945496
FDP41_000235	-	NW_025407933.1	-	524731	526245	37.669308	35.240784	49.120068
FDP41_000236	-	NW_025407933.1	+	526431	526904	31.341772	29.321184	40.869080
FDP41_000237	-	NW_025407933.1	-	526948	529042	40.965099	38.324100	53.417717
FDP41_000238	-	NW_025407933.1	-	529912	531021	43.215569	40.429482	56.352287
FDP41_000239	-	NW_025407933.1	+	531224	532576	38.750664	36.252426	50.530136
FDP41_000240	-	NW_025407933.1	+	532633	533412	39.932053	37.357651	52.070644
FDP41_000241	-	NW_025407933.1	+	533792	536443	33.735294	31.560396	43.990189
FDP41_000242	-	NW_025407933.1	+	536475	537795	42.408657	39.674591	55.300087
FDP41_000243	-	NW_025407933.1	-	537828	538991	33.737740	31.562685	43.993378
FDP41_000244	-	NW_025407933.1	+	539119	540062	0.000000	0.000000	0.000000
FDP41_000245	-	NW_025407933.1	+	540243	542967	41.753086	39.061287	54.445240
FDP41_000246	-	NW_025407933.1	-	543008	544600	35.679222	33.379002	46.525036
FDP41_000247	-	NW_025407933.1	-	545373	547232	34.532795	32.306480	45.030113
FDP41_000248	-	NW_025407933.1	+	548023	550227	35.383751	33.102577	46.139744
FDP41_000249	-	NW_025407933.1	-	550359	551994	35.061157	32.800781	45.719086
FDP41_000250	-	NW_025407933.1	-	552997	554631	0.000000	0.000000	0.000000
FDP41_000251	-	NW_025407933.1	-	555082	559986	41.668121	38.981796	54.334442
FDP41_000252	-	NW_025407933.1	-	560912	561931	36.434315	34.085411	47.509663
FDP41_000253	-	NW_025407933.1	+	562148	567462	40.543118	37.929321	52.867458
FDP41_000254	-	NW_025407933.1	+	567908	569863	35.930668	33.614235	46.852913
FDP41_000255	-	NW_025407933.1	-	569949	571442	37.897591	35.454350	49.417744
FDP41_000256	-	NW_025407933.1	-	572136	572936	33.393257	31.240410	43.544178
FDP41_000257	-	NW_025407933.1	-	573344	573707	35.229389	32.958168	45.938457
FDP41_000258	-	NW_025407933.1	+	573961	574959	36.041042	33.717495	46.996841
FDP41_000259	-	NW_025407933.1	-	575086	575529	32.709461	30.600698	42.652523
FDP41_000260	-	NW_025407933.1	+	575553	575909	49.215687	46.042778	64.176331
FDP41_000261	-	NW_025407933.1	+	576676	577979	35.451450	33.165913	46.228024
FDP41_000262	-	NW_025407933.1	-	578068	580796	38.570087	36.083492	50.294666
FDP41_000263	-	NW_025407933.1	-	580942	581289	0.000000	0.000000	0.000000
FDP41_000264	-	NW_025407933.1	+	581535	582671	41.571678	38.891571	54.208687
FDP41_000265	-	NW_025407933.1	+	583130	585283	36.575672	34.217655	47.693985
FDP41_000266	-	NW_025407933.1	+	585360	587568	35.056324	32.796261	45.712784
FDP41_000267	-	NW_025407933.1	+	587882	589521	0.000000	0.000000	0.000000
FDP41_000268	-	NW_025407933.1	-	589547	590761	22.725513	21.260410	29.633642
FDP41_000269	-	NW_025407933.1	-	590811	591893	13.163435	12.314795	17.164871
FDP41_000270	-	NW_025407933.1	-	593621	595055	22.625902	21.167221	29.503750
FDP41_000271	-	NW_025407933.1	+	595315	597996	18.621367	17.420856	24.281910
FDP41_000272	-	NW_025407933.1	+	598258	600024	18.942184	17.720991	24.700251
FDP41_000273	-	NW_025407933.1	-	600028	601135	24.842838	23.241232	32.394592
FDP41_000274	-	NW_025407933.1	+	601406	603343	0.000000	0.000000	0.000000
FDP41_000275	-	NW_025407933.1	+	603613	604526	0.000000	0.000000	0.000000
FDP41_000276	-	NW_025407933.1	+	605142	606829	11.583652	10.836860	15.104864
FDP41_000277	-	NW_025407933.1	+	607444	610235	0.000000	0.000000	0.000000
FDP41_000278	-	NW_025407933.1	+	610304	611650	5.816469	5.441484	7.584566
FDP41_011636	-	NW_025407942.1	-	978	1857	14.229861	13.312469	18.555470
FDP41_011637	-	NW_025407942.1	+	2590	3646	10.548424	9.868372	13.754946
FDP41_011638	-	NW_025407942.1	-	4052	5134	7.892361	7.383544	10.291490
FDP41_011639	-	NW_025407942.1	+	5164	6471	7.560887	7.073440	9.859254
FDP41_011640	-	NW_025407942.1	-	6519	9336	12.478410	11.673933	16.271612
FDP41_011641	-	NW_025407942.1	+	10513	11855	11.038603	10.326950	14.394130
FDP41_011642	-	NW_025407942.1	-	12105	13145	11.405860	10.670529	14.873026
FDP41_011643	-	NW_025407942.1	-	13232	15582	11.166133	10.446258	14.560427
FDP41_011644	-	NW_025407942.1	-	16009	16398	6.546154	6.124126	8.536061
FDP41_011645	-	NW_025407942.1	-	16470	18118	4.204975	3.933882	5.483208
FDP41_011646	-	NW_025407942.1	-	19138	21980	10.999285	10.290166	14.342860
FDP41_011647	-	NW_025407942.1	-	22568	23251	7.490497	7.007588	9.767467
FDP41_011648	-	NW_025407942.1	+	23449	25182	15.785467	14.767785	20.583952
FDP41_011649	-	NW_025407942.1	-	25359	26669	14.059878	13.153445	18.333817
FDP41_011650	-	NW_025407942.1	+	27012	32820	15.653992	14.644786	20.412510
FDP41_011651	-	NW_025407942.1	-	32914	34363	11.357060	10.624876	14.809392
FDP41_011652	-	NW_025407942.1	-	34901	35800	14.832778	13.876516	19.341663
FDP41_011653	-	NW_025407942.1	-	36511	36951	16.884354	15.795828	22.016880
FDP41_011654	-	NW_025407942.1	+	37474	38448	25.237436	23.610392	32.909142
FDP41_011655	-	NW_025407942.1	-	38664	40040	17.932463	16.776365	23.383593
FDP41_011656	-	NW_025407942.1	+	40294	43400	16.031385	14.997849	20.904623
FDP41_011657	-	NW_025407942.1	+	43471	44361	16.086983	15.049863	20.977123
FDP41_011658	-	NW_025407942.1	+	44787	46252	10.888653	10.186666	14.198598
FDP41_011659	-	NW_025407942.1	-	46410	47561	15.555989	14.553102	20.284716
FDP41_011660	-	NW_025407942.1	-	48831	49532	8.178062	7.650826	10.664040
FDP41_011661	-	NW_025407942.1	-	49860	50459	5.991667	5.605387	7.813021
FDP41_011662	-	NW_025407942.1	-	50722	52440	8.358949	7.820052	10.899911
FDP41_011663	-	NW_025407942.1	-	52721	53074	1.163842	1.088810	1.517628
FDP41_011664	-	NW_025407942.1	+	53743	54186	4.754505	4.447985	6.199785
FDP41_011665	-	NW_025407942.1	+	54898	56528	9.355889	8.752720	12.199903
FDP41_011666	-	NW_025407942.1	-	57003	57434	5.384259	5.037138	7.020972
FDP41_011667	-	NW_025407943.1	-	1	853	5.824736	5.449218	7.595346
FDP41_011668	-	NW_025407943.1	-	1474	1830	1.375350	1.286682	1.793430
FDP41_011669	-	NW_025407943.1	+	1973	3358	9.538961	8.923989	12.438625
FDP41_011670	-	NW_025407943.1	+	3430	14512	11.986329	11.213575	15.629947
FDP41_011671	-	NW_025407943.1	+	14978	16695	11.253897	10.528364	14.674870
FDP41_011672	-	NW_025407943.1	-	17118	20936	17.767389	17.019094	23.721920
FDP41_011673	-	NW_025407943.1	+	20993	22185	9.284904	8.686311	12.107340
FDP41_011674	-	NW_025407943.1	+	22554	23750	12.126568	11.344773	15.812816
FDP41_011675	-	NW_025407943.1	-	23956	25038	13.249633	12.395435	17.277271
FDP41_011676	-	NW_025407943.1	-	25575	26588	11.735209	10.978645	15.302491
FDP41_011677	-	NW_025407943.1	-	26600	26956	6.058824	5.668215	7.900592
FDP41_011678	-	NW_025407943.1	+	27726	28190	5.361391	5.015745	6.991153
FDP41_011679	-	NW_025407943.1	+	28911	29732	17.532238	16.401943	22.861708
FDP41_011680	-	NW_025407943.1	+	31271	31573	4.879538	4.564957	6.362825
FDP41_011681	-	NW_025407943.1	+	31771	32292	5.128353	4.797731	6.687275
FDP41_011682	-	NW_025407943.1	+	32765	33145	3.271654	3.060732	4.266175
FDP41_011683	-	NW_025407943.1	-	33528	35776	6.799949	6.361560	8.867005
FDP41_011684	-	NW_025407943.1	-	36548	37030	7.009317	6.557430	9.140018
FDP41_011685	-	NW_025407943.1	-	37540	37848	1.964401	1.837757	2.561542
FDP41_011686	-	NW_025407944.1	-	1	3491	8.245139	7.713579	10.751506
FDP41_011687	-	NW_025407944.1	-	5324	6199	32.126713	30.055519	41.892628
FDP41_011688	-	NW_025407944.1	+	6392	8281	25.076191	23.459541	32.698879
